Cbegsbyvb;Glcr;Vafgehzrag;Haqreylvat;Cbf;CI Fcbg BA/S;Qrygn;Tnzzn;IrtnY;Rkcvel;Fgevxr;VafPhee;P/C;BGP;Vfva;HaqCep;PbagenpgFvmr;-70,00;-60,00;-50,00;-40,00;-30,00;-25,00;-20,00;-15,00;-10,00;-5,00;-4,00;-3,00;-2,00;-1,00;0,00;1,00;2,00;3,00;4,00;5,00;10,00;15,00;20,00;25,00;30,00;40,00;50,00;60,00;70,00;1 Z;6 Z;12 Z;Erfg;-100,00;100,00;-10,00X;10,00X;
NCF_NXGRZ_RBEH;Bcgvba;QNV_BGP_1406_C38.701;QNV;5167.825120;2788.095006;-369.202787;46.383167;323.302901;06.06.2014 17:35:00;38.7010;RHE;Chg;gehr;;57.620;1.00;120986.706698;91384.490945;63295.484891;39636.914462;22561.557557;16505.882138;11868.103300;8406.487605;5878.784894;4066.887526;3773.658426;3500.353020;3245.753277;3008.700678;2788.095006;2582.892929;2392.106426;2214.801083;2050.094299;1897.153398;1283.042293;863.456970;578.829879;386.866309;257.992631;114.270389;50.514225;22.358903;9.933156;;208.449043;114.814869;;2108.103334;3672.847744;2804.671479;2771.618838;
NCF_NXGRZ_RBEH;Bcgvba;QOX_BGP_1402_C31.0548;QOX;6440.238611;6560.162451;-1727.223245;372.642000;429.940659;07.02.2014 17:45:00;31.0548;RHE;Chg;gehr;;33.940;1.00;134259.284763;112401.116670;90543.926907;68737.446168;47521.203870;37668.511315;28762.163597;21105.185321;14871.192911;10068.207716;9269.312085;8520.861155;7821.100467;7168.177489;6560.162451;5995.068321;5470.869732;4985.520664;4536.970756;4123.180153;2506.508517;1477.942954;847.681152;474.229186;259.450245;73.322131;19.461704;4.920632;1.198840;155.812501;274.118320;;;6560.162451;6560.162451;6584.262502;6536.153735;
NCF_NXGRZ_RBEH;Bcgvba;QOX_BGP_1408_C27.44;QOX;1967.930029;2309.455977;-393.536346;60.154156;169.066389;08.08.2014 17:45:00;27.4400;RHE;Chg;gehr;;33.940;1.00;35226.623898;28556.594576;21996.445419;15886.043904;10706.190663;8573.512054;6762.334964;5260.311417;4041.063267;3070.007411;2902.269830;2742.645693;2590.833496;2446.534999;2309.455977;2179.306901;2055.803535;1938.667462;1827.626519;1722.415196;1275.010114;937.741130;685.880502;499.311288;362.054985;188.599066;97.382037;50.016606;25.623524;;50.809468;118.251252;;2031.301153;2621.307420;2322.940303;2296.047481;
NCF_NXGRZ_RBEH;Bcgvba;QOX_BGP_1409_C0.0_QB-43.0_SJQCH1303/#1;QOX;-150000.000000;-13708.134082;1318.942199;-5.079156;-1.963218;05.09.2014;33.9600;RHE;Chg;gehr;;33.940;1.00;;;;-4427.929692;-15906.487811;-18754.332823;-19760.469929;-19322.519508;-17901.400192;-15918.707021;-15485.904275;-15046.497707;-14602.513601;-14155.820640;-13708.134082;-13261.020688;-12815.904223;-12374.071432;-11936.678457;-11504.757436;-9455.528165;-7638.421721;-6082.575534;-4785.648159;-3727.144225;-2205.707137;-1272.670220;-720.808553;-402.746443;;;;;-12672.917638;-14725.551062;-13764.907625;-13651.484349;
NCF_NXGRZ_RBEH;Bcgvba;QOX_BGP_1409_C33.96;QOX;4416.961133;16628.905856;-2105.842015;204.843757;562.904682;05.09.2014;33.9600;RHE;Chg;gehr;;33.940;1.00;107659.431349;92668.738467;77694.806261;62872.843282;48650.566324;41996.049213;35781.883570;30093.607847;24990.846958;20502.795239;19679.384067;18880.483865;18105.918505;17355.475036;16628.905856;15925.930961;15246.240217;14589.495660;13955.333800;13343.367909;10601.597560;8347.175330;6518.132412;5051.993328;3889.391507;2265.428433;1294.504424;728.759710;405.633267;;83.051665;479.853325;;15109.862853;18262.599925;16711.441555;16546.734728;
NCF_NXGRZ_RBEH;Bcgvba;QOX_BGP_1409_C29.861;QOX;937.677908;1886.640512;-277.511089;35.109951;104.859718;12.09.2014 17:45:00;29.8610;RHE;Chg;gehr;;33.940;1.00;19024.491177;15843.742884;12689.001411;9662.400765;6949.707757;5768.552310;4723.282043;3818.214880;3050.273638;2410.626273;2297.025545;2187.943710;2083.264605;1982.870085;1886.640512;1794.455206;1706.192875;1621.732018;1540.951293;1463.729857;1126.855103;861.600787;654.847629;495.113677;372.652489;208.774928;115.651238;63.568301;34.767108;;11.459831;93.399392;;1688.587249;2104.353091;1897.426468;1875.911974;
NCF_NXGRZ_RBEH;Bcgvba;QOX_BGP_1411_C28.807;QOX;902.558406;1812.514565;-240.297673;28.372225;105.134522;21.11.2014 17:35:00;28.8070;RHE;Chg;gehr;;33.940;1.00;17350.081751;14295.643794;11308.015153;8531.050372;6135.901539;5118.121318;4226.798999;3459.236984;2808.158347;2263.238633;2165.955937;2072.342576;1982.298193;1895.722304;1812.514565;1732.575018;1655.804310;1582.103900;1511.376249;1443.524988;1144.141325;903.107845;710.342734;557.059699;435.765917;265.122601;160.445812;96.807579;58.342635;;;76.408558;28.724594;1640.461510;2000.456129;1823.903252;1801.192353;
NCF_NXGRZ_RBEH;Bcgvba;RBNA_BGP_1310_C15.674;RBNA;3189.995000;8049.017833;-3188.397133;8.315674;0.161168;17.10.2013;15.6740;RHE;Chg;gehr;;13.150;1.00;37412.953580;33218.063178;29023.172777;24828.282375;20633.391973;18535.946772;16438.501572;14341.056371;12243.611194;10146.170734;9726.688804;9307.216186;8887.763425;8468.351139;8049.017833;7629.832240;7210.911735;6792.448248;6374.742521;5958.246398;3926.300737;2144.741543;899.268152;273.550160;58.814444;0.967932;0.004535;0.000007;;0.161168;;;;8049.017833;8049.017833;8051.918529;8046.120139;
NCF_NXGRZ_RBEH;Bcgvba;YKF_BGP_1408_C39.742;YKF;578.732667;1271.127746;-130.392403;12.046306;76.335313;08.08.2014 17:45:00;39.7420;RHE;Chg;gehr;;47.980;1.00;14840.972363;12074.469619;9381.167328;6909.350516;4823.525813;3956.442922;3209.589677;2577.848580;2052.059224;1620.665730;1544.615080;1471.736658;1401.929371;1335.092865;1271.127746;1209.935786;1151.420104;1095.485325;1042.037734;990.985392;768.571708;593.422383;456.453830;349.980526;267.631791;155.550527;89.906941;51.808419;29.823174;;22.941476;53.392174;;1213.786621;1330.897051;1277.622053;1264.665951;
NCF_NXGRZ_RBEH;Bcgvba;ZRB_BGP_1310_C16.188;ZRB;3088.707685;;;;;10.10.2013 17:35:00;16.1880;RHE;Chg;gehr;;29.300;1.00;22848.503790;13798.586418;4930.784413;310.858050;1.645171;0.054256;0.001182;0.000018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NCF_NXGRZ_RBEH;Bcgvba;EJR_BGP_1408_C17.965;EJR;1391.594768;664.406612;-167.722759;39.613245;63.717369;22.08.2014 17:45:00;17.9650;RHE;Chg;gehr;;25.140;1.00;15789.921206;12308.239031;8965.724007;6039.417542;3773.787046;2910.403427;2213.066144;1662.131255;1235.072232;909.381569;854.544530;802.774120;753.922291;707.845865;664.406612;623.471290;584.911657;548.604461;514.431406;482.279099;348.193181;250.277869;179.256856;128.027796;91.241111;46.141251;23.269240;11.735076;5.930867;;14.273627;49.440044;;515.399140;852.991602;668.759099;660.081996;
NCF_NXGRZ_RBEH;Bcgvba;FNC_BGP_1411_C46.85;FNC;576.307364;1534.085793;-148.589320;12.580998;106.784598;21.11.2014 17:45:00;46.8500;RHE;Chg;gehr;;54.670;1.00;17982.056044;14833.849582;11719.340375;8759.436732;6155.534240;5043.390074;4073.379672;3246.337752;2555.770039;1989.945033;1890.479531;1795.289236;1704.246071;1617.221262;1534.085793;1454.710828;1378.968104;1306.730281;1237.871269;1172.266525;888.836378;669.350397;501.076542;373.182498;276.706563;150.508626;80.995168;43.276791;23.023814;;;77.607478;29.175120;1391.972101;1688.723651;1545.141448;1523.102484;
NCF_NXGRZ_RBEH;Bcgvba;FQS_BGP_1408_C15.023;FQS;2596.019437;2657.351609;-525.311707;98.798978;132.529570;22.08.2014 17:35:00;15.0230;RHE;Chg;gehr;;19.160;1.00;23935.469031;19121.638852;14700.403664;10914.480658;7875.988881;6633.478902;5561.115639;4643.845425;3865.174334;3208.380024;3090.210997;2976.144720;2866.059056;2759.833967;2657.351609;2558.496396;2463.155071;2371.216760;2282.573001;2197.117795;1814.133966;1496.394782;1233.428324;1016.215575;837.067579;568.001277;385.867343;262.690886;179.342049;;29.691370;102.836105;;2657.351609;2657.351609;2668.824915;2645.929303;
NCF_NXGRZ_RBEH;Bcgvba;FQS_BGP_1409_C16.513;FQS;1695.633743;2848.719064;-475.078068;73.926064;107.733255;19.09.2014 17:35:00;16.5130;RHE;Chg;gehr;;19.160;1.00;18128.587321;14955.498120;11975.807545;9327.922861;7097.737699;6146.834817;5301.989889;4557.452120;3905.905204;3339.163027;3235.243193;3134.306685;3036.285504;2941.112021;2848.719064;2759.040003;2672.008819;2587.560178;2505.629487;2426.152953;2063.411694;1752.988281;1488.020952;1262.333903;1070.436897;769.297346;552.982486;397.922578;286.847449;;7.653091;100.079983;;2848.719064;2848.719064;2860.401823;2837.085034;
NCF_NXGRZ_RBEH;Bcgvba;FVR_BGP_1503_C75.701;FVR;264.197303;1346.582785;-80.701891;4.121064;94.066749;27.03.2015 17:45:00;75.7010;RHE;Chg;gehr;;89.060;1.00;14359.540330;12006.831120;9662.224862;7379.163898;5290.971815;4370.515526;3552.623888;2844.086705;2244.779563;1748.872540;1661.287043;1577.361162;1497.000173;1420.107016;1346.582785;1276.327192;1209.239001;1145.216436;1084.157555;1025.960607;774.394718;579.707283;430.838621;318.190465;233.720127;124.429962;65.355697;34.009433;17.592535;;;3.598087;90.468472;944.218997;1886.575351;1359.159366;1334.107063;
NCF_NXGRZ_RBEH;Bcgvba;FMT_BGP_1403_C28.72;FMT;6963.780000;12042.943637;-2350.903337;373.834397;514.270536;07.03.2014 17:35:00;28.7200;RHE;Chg;gehr;;30.715;1.00;135601.938746;114213.081342;92846.308697;71736.422001;51777.688146;42706.260022;34502.320299;27304.419187;21178.086143;16114.435707;15223.890682;14372.359668;13558.977499;12782.826541;12042.943637;11338.326877;10667.942174;10030.729543;9425.609135;8851.486914;6407.209195;4573.975929;3224.607298;2247.888748;1551.350194;720.092796;325.031881;143.601775;62.434218;89.737573;424.531144;;;12042.943637;12042.943637;12080.500102;12005.511053;
NCF_NXGRZ_RBEH;Bcgvba;IBJ3_BGP_1310_C122.96;IBJ3;894.599869;0.016929;-0.005656;0.001843;0.011348;23.10.2013 17:35:00;122.9600;RHE;Chg;gehr;;174.250;1.00;63226.536935;47638.101742;32049.681909;16528.564507;3975.779954;1183.908927;242.133106;34.604273;3.577366;0.278293;0.161943;0.093343;0.053307;0.030172;0.016929;0.009419;0.005198;0.002846;0.001546;0.000834;0.000034;0.000001;;;;;;;;0.011348;;;;0.016929;0.016929;0.017006;0.016853;
NCF_NXGRZ_RBEH;Bcgvba;IBJ3_BGP_1401_C156.9525;IBJ3;318.567720;1172.462095;-70.811298;3.560442;92.821343;23.01.2014 17:35:00;156.9525;RHE;Chg;gehr;;174.250;1.00;33312.589764;27761.535730;22210.561790;16667.144254;11249.177061;8729.193865;6467.125542;4556.746858;3048.767577;1937.845376;1759.348345;1594.174805;1441.721557;1301.363703;1172.462095;1054.370290;946.440902;848.031366;758.509024;677.255556;374.806371;199.473130;102.472663;50.996742;24.669481;5.367664;1.079031;0.204054;0.036837;42.982401;49.834984;;;1172.462095;1172.462095;1176.900446;1168.041232;
NCF_NXGRZ_RBEH;Bcgvba;IBJ3_BGP_1408_C156.4;IBJ3;319.693095;3207.036843;-101.544038;2.690185;177.114216;01.08.2014 17:45:00;156.4000;RHE;Chg;gehr;;174.250;1.00;34458.547063;28888.336191;23333.374657;17899.748317;12877.075967;10640.550368;8640.853328;6899.904436;5422.600460;4198.766827;3982.682781;3775.692548;3577.575151;3388.101727;3207.036843;3034.139763;2869.165647;2711.866687;2561.993177;2419.294507;1804.700178;1332.790377;975.526987;708.409109;510.867001;261.073218;130.982664;64.832719;31.785637;;60.005132;117.107530;;2799.844307;3662.639998;3224.585937;3189.576896;
NCF_NXGRZ_RBEH;Bcgvba;IBJ3_BGP_1411_C154.785;IBJ3;245.501825;2947.608210;-77.177844;1.739981;158.346318;21.11.2014 17:45:00;154.7850;RHE;Chg;gehr;;174.250;1.00;26009.683193;21735.557710;17505.813303;13465.367754;9849.813975;8269.585823;6862.781742;5634.034058;4579.554162;3688.997197;3529.312009;3375.467968;3227.328859;3084.755887;2947.608210;2815.743448;2689.018157;2567.288281;2450.409564;2338.237940;1843.000364;1444.492310;1126.592404;874.907263;676.950096;401.648227;236.166923;138.023166;80.364939;;;115.081776;43.263501;2635.485206;3291.046956;2966.297024;2929.027048;
NCF_NXGRZ_RBEH;Bcgvba;IBJ3_BGP_1412_C155.593;IBJ3;134.967511;1726.772214;-43.465544;0.942808;90.129586;12.12.2014 17:45:00;155.5930;RHE;Chg;gehr;;174.250;1.00;14406.122496;12056.854493;9734.681745;7520.940375;5541.449998;4674.917801;3901.567848;3223.668795;2639.193734;2142.772778;2053.411269;1967.201646;1884.073383;1803.954577;1726.772214;1652.452423;1580.920720;1512.102229;1445.921900;1382.304702;1100.062897;870.938756;686.436411;538.910567;421.670868;256.060851;154.232112;92.394895;55.170569;;;55.160990;34.968023;1550.669764;1919.843151;1737.899317;1715.709927;
NI_URY_NGM;Fgbpx;QRXN-VAF.YVDHVQV.TNE.GS G;;403.510000;2261261.969800;403.510000;;;;;RHE;;snyfr;YH0274422343;;1.00;678378.590940;904504.787920;1130630.984900;1356757.181880;1582883.378860;1695946.477350;1809009.575840;1922072.674330;2035135.772820;2148198.871310;2170811.491008;2193424.110706;2216036.730404;2238649.350102;2261261.969800;2283874.589498;2306487.209196;2329099.828894;2351712.448592;2374325.068290;2487388.166780;2600451.265270;2713514.363760;2826577.462250;2939640.560740;3165766.757720;3391892.954700;3618019.151680;3844145.348660;;;;;2261261.969800;2261261.969800;2261261.969800;2261261.969800;
NI_URY_NI;Fgbpx;Q6E2;;23186.092000;975670.751360;23186.092000;;;;;RHE;;snyfr;QR0007019325;;1.00;292701.225408;390268.300544;487835.375680;585402.450816;682969.525952;731753.063520;780536.601088;829320.138656;878103.676224;926887.213792;936643.921306;946400.628819;956157.336333;965914.043846;975670.751360;985427.458874;995184.166387;1004940.873901;1014697.581414;1024454.288928;1073237.826496;1122021.364064;1170804.901632;1219588.439200;1268371.976768;1365939.051904;1463506.127040;1561073.202176;1658640.277312;;;;;975670.751360;975670.751360;975670.751360;975670.751360;
NI_URY_NI;Fgbpx;Q6E6;;193677.209000;6093084.995153;193677.209000;;;;;RHE;;snyfr;QR0009786228;;1.00;1827925.498546;2437233.998061;3046542.497576;3655850.997092;4265159.496607;4569813.746364;4874467.996122;5179122.245880;5483776.495637;5788430.745395;5849361.595346;5910292.445298;5971223.295250;6032154.145201;6093084.995153;6154015.845104;6214946.695056;6275877.545007;6336808.394959;6397739.244910;6702393.494668;7007047.744425;7311701.994183;7616356.243941;7921010.493698;8530318.993214;9139627.492729;9748935.992244;10358244.491759;;;;;6093084.995153;6093084.995153;6093084.995153;6093084.995153;
NI_URY_NI;Fgbpx;QRXN-TY VAI.QLANZVFP.V(G);;52726.496000;5179850.967069;52726.496000;;;;;RHE;;snyfr;QR000QX2PTZ6;;1.00;1553955.290121;2071940.386828;2589925.483535;3107910.580242;3625895.676949;3884888.225302;4143880.773656;4402873.322009;4661865.870363;4920858.418716;4972656.928387;5024455.438057;5076253.947728;5128052.457399;5179850.967069;5231649.476740;5283447.986411;5335246.496082;5387045.005752;5438843.515423;5697836.063776;5956828.612130;6215821.160483;6474813.708837;6733806.257190;7251791.353897;7769776.450604;8287761.547311;8805746.644018;;;;;5179850.967069;5179850.967069;5179850.967069;5179850.967069;
NI_URY_NI;Fgbpx;SX82;;71.192000;4688.705120;71.192000;;;;;RHE;;snyfr;QR0009771824;;1.00;1406.611536;1875.482048;2344.352560;2813.223072;3282.093584;3516.528840;3750.964096;3985.399352;4219.834608;4454.269864;4501.156915;4548.043966;4594.931018;4641.818069;4688.705120;4735.592171;4782.479222;4829.366274;4876.253325;4923.140376;5157.575632;5392.010888;5626.446144;5860.881400;6095.316656;6564.187168;7033.057680;7501.928192;7970.798704;;;;;4688.705120;4688.705120;4688.705120;4688.705120;
NI_URY_NI;Fgbpx;SX8U;;915.988000;38132.580440;915.988000;;;;;RHE;;snyfr;QR0009771865;;1.00;11439.774132;15253.032176;19066.290220;22879.548264;26692.806308;28599.435330;30506.064352;32412.693374;34319.322396;36225.951418;36607.277222;36988.603027;37369.928831;37751.254636;38132.580440;38513.906244;38895.232049;39276.557853;39657.883658;40039.209462;41945.838484;43852.467506;45759.096528;47665.725550;49572.354572;53385.612616;57198.870660;61012.128704;64825.386748;;;;;38132.580440;38132.580440;38132.580440;38132.580440;
NI_URY_NI;Fgbpx;SX8V;;25363.394000;1319150.121940;25363.394000;;;;;RHE;;snyfr;QR0009771873;;1.00;395745.036582;527660.048776;659575.060970;791490.073164;923405.085358;989362.591455;1055320.097552;1121277.603649;1187235.109746;1253192.615843;1266384.117062;1279575.618282;1292767.119501;1305958.620721;1319150.121940;1332341.623159;1345533.124379;1358724.625598;1371916.126818;1385107.628037;1451065.134134;1517022.640231;1582980.146328;1648937.652425;1714895.158522;1846810.170716;1978725.182910;2110640.195104;2242555.207298;;;;;1319150.121940;1319150.121940;1319150.121940;1319150.121940;
NI_URY_NI;Fgbpx;SX8X;;12030.154000;777629.154560;12030.154000;;;;;RHE;;snyfr;QR0009771899;;1.00;233288.746368;311051.661824;388814.577280;466577.492736;544340.408192;583221.865920;622103.323648;660984.781376;699866.239104;738747.696832;746523.988378;754300.279923;762076.571469;769852.863014;777629.154560;785405.446106;793181.737651;800958.029197;808734.320742;816510.612288;855392.070016;894273.527744;933154.985472;972036.443200;1010917.900928;1088680.816384;1166443.731840;1244206.647296;1321969.562752;;;;;777629.154560;777629.154560;777629.154560;777629.154560;
NI_URY_NI;Fgbpx;FVTZN CYHF ONYNAPRQ;;60049.863870;2589950.628726;60049.863870;;;;;RHE;;snyfr;QR0007019333;;1.00;776985.188618;1035980.251490;1294975.314363;1553970.377236;1812965.440108;1942462.971545;2071960.502981;2201458.034417;2330955.565853;2460453.097290;2486352.603577;2512252.109864;2538151.616152;2564051.122439;2589950.628726;2615850.135013;2641749.641301;2667649.147588;2693548.653875;2719448.160162;2848945.691599;2978443.223035;3107940.754471;3237438.285908;3366935.817344;3625930.880216;3884925.943089;4143921.005962;4402916.068834;;;;;2589950.628726;2589950.628726;2589950.628726;2589950.628726;
NI_VMO_NGM;Fgbpx;QRXN-VAF.YVDHVQV.TNE.GS G;;3.663000;20527.378740;3.663000;;;;;RHE;;snyfr;YH0274422343;;1.00;6158.213622;8210.951496;10263.689370;12316.427244;14369.165118;15395.534055;16421.902992;17448.271929;18474.640866;19501.009803;19706.283590;19911.557378;20116.831165;20322.104953;20527.378740;20732.652527;20937.926315;21143.200102;21348.473890;21553.747677;22580.116614;23606.485551;24632.854488;25659.223425;26685.592362;28738.330236;30791.068110;32843.805984;34896.543858;;;;;20527.378740;20527.378740;20527.378740;20527.378740;
NI_VMO_NI;Fgbpx;Q6E2;;547.835000;23052.896800;547.835000;;;;;RHE;;snyfr;QR0007019325;;1.00;6915.869040;9221.158720;11526.448400;13831.738080;16137.027760;17289.672600;18442.317440;19594.962280;20747.607120;21900.251960;22130.780928;22361.309896;22591.838864;22822.367832;23052.896800;23283.425768;23513.954736;23744.483704;23975.012672;24205.541640;25358.186480;26510.831320;27663.476160;28816.121000;29968.765840;32274.055520;34579.345200;36884.634880;39189.924560;;;;;23052.896800;23052.896800;23052.896800;23052.896800;
NI_VMO_NI;Fgbpx;Q6E6;;1896.466000;59662.820360;1896.466000;;;;;RHE;;snyfr;QR0009786228;;1.00;17898.846108;23865.128144;29831.410180;35797.692216;41763.974252;44747.115270;47730.256288;50713.397306;53696.538324;56679.679342;57276.307546;57872.935749;58469.563953;59066.192156;59662.820360;60259.448564;60856.076767;61452.704971;62049.333174;62645.961378;65629.102396;68612.243414;71595.384432;74578.525450;77561.666468;83527.948504;89494.230540;95460.512576;101426.794612;;;;;59662.820360;59662.820360;59662.820360;59662.820360;
NI_VMO_NI;Fgbpx;QRXN-TY VAI.QLANZVFP.V(G);;509.311000;50034.712640;509.311000;;;;;RHE;;snyfr;QR000QX2PTZ6;;1.00;15010.413792;20013.885056;25017.356320;30020.827584;35024.298848;37526.034480;40027.770112;42529.505744;45031.241376;47532.977008;48033.324134;48533.671261;49034.018387;49534.365514;50034.712640;50535.059766;51035.406893;51535.754019;52036.101146;52536.448272;55038.183904;57539.919536;60041.655168;62543.390800;65045.126432;70048.597696;75052.068960;80055.540224;85059.011488;;;;;50034.712640;50034.712640;50034.712640;50034.712640;
NI_VMO_NI;Fgbpx;SX8V;;811.942000;42229.103420;811.942000;;;;;RHE;;snyfr;QR0009771873;;1.00;12668.731026;16891.641368;21114.551710;25337.462052;29560.372394;31671.827565;33783.282736;35894.737907;38006.193078;40117.648249;40539.939283;40962.230317;41384.521352;41806.812386;42229.103420;42651.394454;43073.685488;43495.976523;43918.267557;44340.558591;46452.013762;48563.468933;50674.924104;52786.379275;54897.834446;59120.744788;63343.655130;67566.565472;71789.475814;;;;;42229.103420;42229.103420;42229.103420;42229.103420;
NI_VMO_NI;Fgbpx;SX8X;;232.586000;15034.359040;232.586000;;;;;RHE;;snyfr;QR0009771899;;1.00;4510.307712;6013.743616;7517.179520;9020.615424;10524.051328;11275.769280;12027.487232;12779.205184;13530.923136;14282.641088;14432.984678;14583.328269;14733.671859;14884.015450;15034.359040;15184.702630;15335.046221;15485.389811;15635.733402;15786.076992;16537.794944;17289.512896;18041.230848;18792.948800;19544.666752;21048.102656;22551.538560;24054.974464;25558.410368;;;;;15034.359040;15034.359040;15034.359040;15034.359040;
NI_VMO_NI;Fgbpx;FVTZN CYHF ONYNAPRQ;;933.104000;40244.775520;933.104000;;;;;RHE;;snyfr;QR0007019333;;1.00;12073.432656;16097.910208;20122.387760;24146.865312;28171.342864;30183.581640;32195.820416;34208.059192;36220.297968;38232.536744;38634.984499;39037.432254;39439.880010;39842.327765;40244.775520;40647.223275;41049.671030;41452.118786;41854.566541;42257.014296;44269.253072;46281.491848;48293.730624;50305.969400;52318.208176;56342.685728;60367.163280;64391.640832;68416.118384;;;;;40244.775520;40244.775520;40244.775520;40244.775520;
RVT_SQF_RX;Fgbpx;UV-TOY ZNEXRGF YBAT/FUBEG;;482281.000000;24249088.680000;482281.000000;;;;;RHE;;snyfr;QR000N0Z2DY9;;1.00;7274726.604000;9699635.472000;12124544.340000;14549453.208000;16974362.076000;18186816.510000;19399270.944000;20611725.378000;21824179.812000;23036634.246000;23279125.132800;23521616.019600;23764106.906400;24006597.793200;24249088.680000;24491579.566800;24734070.453600;24976561.340400;25219052.227200;25461543.114000;26673997.548000;27886451.982000;29098906.416000;30311360.850000;31523815.284000;33948724.152000;36373633.020000;38798541.888000;41223450.756000;;;;;24249088.680000;24249088.680000;24249088.680000;24249088.680000;
RVT_SQF_RX;Fgbpx;UV-UGAJ-SBAQF;;20000000.000000;996800000.000000;20000000.000001;;;;;RHE;;snyfr;QR000N1W26J8;;1.00;299040000.000000;398720000.000000;498400000.000000;598080000.000000;697760000.000000;747600000.000000;797440000.000000;847280000.000000;897120000.000000;946960000.000000;956928000.000000;966896000.000000;976864000.000000;986832000.000000;996800000.000000;1006768000.000000;1016736000.000000;1026704000.000000;1036672000.000000;1046640000.000000;1096480000.000000;1146320000.000000;1196160000.000000;1246000000.000000;1295840000.000000;1395520000.000000;1495200000.000000;1594880000.000000;1694560000.000000;;;;;996800000.000000;996800000.000000;996800000.000000;996800000.000000;
