dayhour,state,somehead,key,value
2011-05-19d 01h,中国,test,cnt,27774
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,277740
2011-05-19d 01h,中国,test,cnt,7408
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,74080
2011-05-19d 01h,中国,test,cnt,12506
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,125060
2011-05-19d 01h,中国,test,cnt,22470
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,224700
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,24655
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,246550
2011-05-19d 01h,中国,test,cnt,6732
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,67320
2011-05-19d 01h,中国,test,cnt,26552
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,265520
2011-05-19d 01h,中国,test,cnt,30009
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300090
2011-05-19d 01h,中国,test,cnt,30002
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300020
2011-05-19d 01h,中国,test,cnt,8535
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,85350
2011-05-19d 01h,中国,test,cnt,712
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,7120
2011-05-19d 01h,中国,test,cnt,30008
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300080
2011-05-19d 01h,中国,test,cnt,9104
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,91040
2011-05-19d 01h,中国,test,cnt,19345
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,193450
2011-05-19d 01h,中国,test,cnt,8405
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,84050
2011-05-19d 01h,中国,test,cnt,17058
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,170580
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,29030
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,290300
2011-05-19d 01h,中国,test,cnt,22882
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,228820
2011-05-19d 01h,中国,test,cnt,19002
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,190020
2011-05-19d 01h,中国,test,cnt,3722
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,37220
2011-05-19d 01h,中国,test,cnt,14579
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,145790
2011-05-19d 01h,中国,test,cnt,15165
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,151650
2011-05-19d 01h,中国,test,cnt,24083
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,240830
2011-05-19d 01h,中国,test,cnt,28943
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,289430
2011-05-19d 01h,中国,test,cnt,30001
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300010
2011-05-19d 01h,中国,test,cnt,18006
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,180060
2011-05-19d 01h,中国,test,cnt,17733
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,177330
2011-05-19d 01h,中国,test,cnt,17543
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,175430
2011-05-19d 01h,中国,test,cnt,4157
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,41570
2011-05-19d 01h,中国,test,cnt,10007
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,100070
2011-05-19d 01h,中国,test,cnt,23105
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,231050
2011-05-19d 01h,中国,test,cnt,18710
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,187100
2011-05-19d 01h,中国,test,cnt,7478
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,74780
2011-05-19d 01h,中国,test,cnt,3283
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,32830
2011-05-19d 01h,中国,test,cnt,15276
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,152760
2011-05-19d 01h,中国,test,cnt,3670
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,36700
2011-05-19d 01h,中国,test,cnt,23784
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,237840
2011-05-19d 01h,中国,test,cnt,28502
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,285020
2011-05-19d 01h,中国,test,cnt,29087
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,290870
2011-05-19d 01h,中国,test,cnt,30004
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300040
2011-05-19d 01h,中国,test,cnt,12001
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,120010
2011-05-19d 01h,中国,test,cnt,6984
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,69840
2011-05-19d 01h,中国,test,cnt,4143
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,41430
2011-05-19d 01h,中国,test,cnt,6441
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,64410
2011-05-19d 01h,中国,test,cnt,22501
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,225010
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,30004
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300040
2011-05-19d 01h,中国,test,cnt,28056
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,280560
2011-05-19d 01h,中国,test,cnt,18076
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,180760
2011-05-19d 01h,中国,test,cnt,2056
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,20560
2011-05-19d 01h,中国,test,cnt,12847
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,128470
2011-05-19d 01h,中国,test,cnt,12176
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,121760
2011-05-19d 01h,中国,test,cnt,21081
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,210810
2011-05-19d 01h,中国,test,cnt,28457
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,284570
2011-05-19d 01h,中国,test,cnt,22603
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,226030
2011-05-19d 01h,中国,test,cnt,22355
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,223550
2011-05-19d 01h,中国,test,cnt,18637
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,186370
2011-05-19d 01h,中国,test,cnt,7035
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,70350
2011-05-19d 01h,中国,test,cnt,1547
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,15470
2011-05-19d 01h,中国,test,cnt,1395
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,13950
2011-05-19d 01h,中国,test,cnt,2977
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,29770
2011-05-19d 01h,中国,test,cnt,7397
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,73970
2011-05-19d 01h,中国,test,cnt,16090
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,160900
2011-05-19d 01h,中国,test,cnt,7545
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,75450
2011-05-19d 01h,中国,test,cnt,13874
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,138740
2011-05-19d 01h,中国,test,cnt,22392
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,223920
2011-05-19d 01h,中国,test,cnt,27049
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,270490
2011-05-19d 01h,中国,test,cnt,30005
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300050
2011-05-19d 01h,中国,test,cnt,22332
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,223320
2011-05-19d 01h,中国,test,cnt,30015
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300150
2011-05-19d 01h,中国,test,cnt,23510
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,235100
2011-05-19d 01h,中国,test,cnt,9951
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,99510
2011-05-19d 01h,中国,test,cnt,8884
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,88840
2011-05-19d 01h,中国,test,cnt,7548
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,75480
2011-05-19d 01h,中国,test,cnt,3569
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,35690
2011-05-19d 01h,中国,test,cnt,3903
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,39030
2011-05-19d 01h,中国,test,cnt,8015
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,80150
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,24357
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,243570
2011-05-19d 01h,中国,test,cnt,21787
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,217870
2011-05-19d 01h,中国,test,cnt,9105
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,91050
2011-05-19d 01h,中国,test,cnt,4742
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,47420
2011-05-19d 01h,中国,test,cnt,7858
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,78580
2011-05-19d 01h,中国,test,cnt,1358
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,13580
2011-05-19d 01h,中国,test,cnt,17856
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,178560
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,27985
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,279850
2011-05-19d 01h,中国,test,cnt,26259
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,262590
2011-05-19d 01h,中国,test,cnt,24998
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,249980
2011-05-19d 01h,中国,test,cnt,15270
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,152700
2011-05-19d 01h,中国,test,cnt,16236
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,162360
2011-05-19d 01h,中国,test,cnt,26085
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,260850
2011-05-19d 01h,中国,test,cnt,13539
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,135390
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,25084
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,250840
2011-05-19d 01h,中国,test,cnt,10265
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,102650
2011-05-19d 01h,中国,test,cnt,4091
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,40910
2011-05-19d 01h,中国,test,cnt,373
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,3730
2011-05-19d 01h,中国,test,cnt,4363
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,43630
2011-05-19d 01h,中国,test,cnt,9864
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,98640
2011-05-19d 01h,中国,test,cnt,10729
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,107290
2011-05-19d 01h,中国,test,cnt,30007
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300070
2011-05-19d 01h,中国,test,cnt,22312
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,223120
2011-05-19d 01h,中国,test,cnt,16887
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,168870
2011-05-19d 01h,中国,test,cnt,15336
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,153360
2011-05-19d 01h,中国,test,cnt,24734
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,247340
2011-05-19d 01h,中国,test,cnt,30004
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300040
2011-05-19d 01h,中国,test,cnt,27872
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,278720
2011-05-19d 01h,中国,test,cnt,20123
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,201230
2011-05-19d 01h,中国,test,cnt,16127
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,161270
2011-05-19d 01h,中国,test,cnt,3401
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,34010
2011-05-19d 01h,中国,test,cnt,6722
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,67220
2011-05-19d 01h,中国,test,cnt,2034
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,20340
2011-05-19d 01h,中国,test,cnt,16322
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,163220
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,28610
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,286100
2011-05-19d 01h,中国,test,cnt,18264
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,182640
2011-05-19d 01h,中国,test,cnt,14257
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,142570
2011-05-19d 01h,中国,test,cnt,6325
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,63250
2011-05-19d 01h,中国,test,cnt,12765
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,127650
2011-05-19d 01h,中国,test,cnt,7263
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,72630
2011-05-19d 01h,中国,test,cnt,16192
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,161920
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,26158
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,261580
2011-05-19d 01h,中国,test,cnt,26103
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,261030
2011-05-19d 01h,中国,test,cnt,23495
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,234950
2011-05-19d 01h,中国,test,cnt,17691
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,176910
2011-05-19d 01h,中国,test,cnt,13860
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,138600
2011-05-19d 01h,中国,test,cnt,10556
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,105560
2011-05-19d 01h,中国,test,cnt,18797
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,187970
2011-05-19d 01h,中国,test,cnt,30006
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300060
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,4984
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,49840
2011-05-19d 01h,中国,test,cnt,30001
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300010
2011-05-19d 01h,中国,test,cnt,15082
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,150820
2011-05-19d 01h,中国,test,cnt,30009
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300090
2011-05-19d 01h,中国,test,cnt,2389
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,23890
2011-05-19d 01h,中国,test,cnt,8391
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,83910
2011-05-19d 01h,中国,test,cnt,30005
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300050
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,17171
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,171710
2011-05-19d 01h,中国,test,cnt,12178
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,121780
2011-05-19d 01h,中国,test,cnt,2032
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,20320
2011-05-19d 01h,中国,test,cnt,17892
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,178920
2011-05-19d 01h,中国,test,cnt,29762
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,297620
2011-05-19d 01h,中国,test,cnt,94
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,940
2011-05-19d 01h,中国,test,cnt,30007
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300070
2011-05-19d 01h,中国,test,cnt,6965
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,69650
2011-05-19d 01h,中国,test,cnt,3513
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,35130
2011-05-19d 01h,中国,test,cnt,20145
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,201450
2011-05-19d 01h,中国,test,cnt,5
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,50
2011-05-19d 01h,中国,test,cnt,30000
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300000
2011-05-19d 01h,中国,test,cnt,8097
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,80970
2011-05-19d 01h,中国,test,cnt,1108
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,11080
2011-05-19d 01h,中国,test,cnt,743
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,7430
2011-05-19d 01h,中国,test,cnt,6617
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,66170
2011-05-19d 01h,中国,test,cnt,30010
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300100
2011-05-19d 01h,中国,test,cnt,26941
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,269410
2011-05-19d 01h,中国,test,cnt,25371
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,253710
2011-05-19d 01h,中国,test,cnt,23966
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,239660
2011-05-19d 01h,中国,test,cnt,18709
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,187090
2011-05-19d 01h,中国,test,cnt,6800
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,68000
2011-05-19d 01h,中国,test,cnt,3631
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,36310
2011-05-19d 01h,中国,test,cnt,5061
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,50610
2011-05-19d 01h,中国,test,cnt,18669
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,186690
2011-05-19d 01h,中国,test,cnt,23172
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,231720
2011-05-19d 01h,中国,test,cnt,25282
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,252820
2011-05-19d 01h,中国,test,cnt,14011
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,140110
2011-05-19d 01h,中国,test,cnt,30004
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300040
2011-05-19d 01h,中国,test,cnt,27150
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,271500
2011-05-19d 01h,中国,test,cnt,24759
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,247590
2011-05-19d 01h,中国,test,cnt,3625
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,36250
2011-05-19d 01h,中国,test,cnt,2444
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,24440
2011-05-19d 01h,中国,test,cnt,7330
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,73300
2011-05-19d 01h,中国,test,cnt,6871
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,68710
2011-05-19d 01h,中国,test,cnt,5339
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,53390
2011-05-19d 01h,中国,test,cnt,13685
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,136850
2011-05-19d 01h,中国,test,cnt,22365
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,223650
2011-05-19d 01h,中国,test,cnt,25685
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,256850
2011-05-19d 01h,中国,test,cnt,30008
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,300080
2011-05-19d 01h,中国,test,cnt,29793
2011-05-19d 01h,中国,test,rank,10
2011-05-19d 01h,中国,test,cxr,297930
