release,date,author,status,maturity,version,first,distribution,abstract
PerlMagick-4.19,1999-02-06T05:18:05,JCRISTY,backpan,released,4.19,,PerlMagick,"Perl extension for calling ImageMagick's libmagick routines"
Apache-ASP-0.08,1999-02-06T06:04:50,CHAMAS,backpan,released,0.08,,Apache-ASP,"Active Server Pages for Apache (all platforms)"
Tk-Text-SuperText-0.8,1999-02-06T15:01:10,ALEXIOB,backpan,released,0.8,,Tk-Text-SuperText,"An improved text widget for perl/tk"
Data-DRef-1999.0206,1999-02-07T05:39:40,EVO,latest,released,1999.0206,1,Data-DRef,"Delimited-key access to complex data structures"
HTML-EP-0.1125,1999-02-07T20:07:50,JWIED,backpan,released,0.1125,,HTML-EP,"A bundle to install the HTML::EP package"
ftp-upload_0.1,1999-02-07T23:14:45,ROSCH,backpan,released,0.1,1,ftp-upload,"batch transfer local files to a FTP server"
ftp-upload-0.1,1999-02-07T23:16:21,ROSCH,backpan,released,0.1,1,ftp-upload,"batch transfer local files to a FTP server"
Win32-SerialPort-0.14,1999-02-08T06:36:13,BBIRTH,backpan,released,0.14,,Win32-SerialPort,"User interface to Win32 Serial API calls"
Envy-2.30,1999-02-08T14:51:46,JPRIT,backpan,released,2.30,,Envy,"A comprehensive multi-dimensional environment manager"
ORAC-DBA-0.01,1999-02-08T16:10:12,ANDYDUNC,backpan,released,0.01,1,ORAC-DBA,
grepmail-3.5,1999-02-08T18:59:29,DCOPPIT,backpan,released,3.5,,grepmail,"search mailboxes for mail matching a regular expression"
PostScript-Font-0.02,1999-02-08T20:07:30,JV,backpan,released,0.02,1,PostScript-Font,"module to fetch data from PostScript font .inf files"
Data-Reporter-1.1,1999-02-08T23:56:50,RVAZ,backpan,released,1.1,,Data-Reporter,"Allows text formatting with simple instructions, mapping to a user-defined grid (the sheet)."
ParseLex-2.07,1999-02-09T12:15:28,PVERD,backpan,released,2.07,,ParseLex,"D\xE9finition des tokens utilis\xE9s par Parse::Lex"
Gimp-1.052,1999-02-09T18:03:37,MLEHMANN,backpan,released,1.052,,Gimp,"Perl extension for writing Gimp Extensions/Plug-ins/Load & Save-Handlers"
Business-UPS-1.12,1999-02-09T20:19:19,MSOLOMON,cpan,released,1.12,,Business-UPS,"A UPS Interface Module"
WeatherNOAA-4.24,1999-02-09T20:29:01,MSOLOMON,backpan,released,4.24,1,WeatherNOAA,"Perl extension for interpreting the NOAA weather data"
Tk-Text-SuperText-0.8.1,1999-02-10T00:03:01,ALEXIOB,backpan,released,v0.8.1,1,Tk-Text-SuperText,"An improved text widget for perl/tk"
MIME-tools-4.122,1999-02-10T05:39:03,ERYQ,backpan,released,4.122,,MIME-tools,"a ""skeleton"" for writing ""t/*.t"" test files."
Chart-0.99a,1999-02-10T07:47:10,NINJAZ,cpan,released,0.99,,Chart,"a series of charting modules"
PGP-Sign-0.14,1999-02-10T10:26:26,RRA,backpan,released,0.14,,PGP-Sign,
HTML-Stream-1.45,1999-02-10T14:03:34,ERYQ,backpan,released,1.45,,HTML-Stream,"convert an HTML document to Perl code for that document"
XML-Generator-0.2,1999-02-10T17:20:55,BHOLZMAN,backpan,released,0.2,1,XML-Generator,"Perl extension for generating XML"
ParseLex-2.08,1999-02-10T18:45:18,PVERD,backpan,released,2.08,,ParseLex,"D\xE9finition des tokens utilis\xE9s par Parse::Lex"
DBIx-CGI-0.01,1999-02-10T23:33:17,HORNBURG,backpan,released,0.01,,DBIx-CGI,"Easy to Use DBI interface for CGI scripts"
Math-Pari-2.001302,1999-02-11T06:57:00,ILYAZ,cpan,released,2.001302,,Math-Pari,"Perl interface to PARI."
bioperl-0.04.3,1999-02-11T08:46:09,BIRNEY,backpan,released,v0.04.3,1,bioperl,"Coordinated OOP-Perl Modules for Biology"
AppConfig-MyFile-0.00,1999-02-11T08:47:41,ABW,latest,released,0.00,1,AppConfig-MyFile,"Perl5 module for reading configuration files."
Devel-Modlist-0.1,1999-02-11T09:26:53,RJRAY,backpan,released,0.1,1,Devel-Modlist,"Perl extension to collect module use information"
MOP-1.00,1999-02-11T10:31:37,ORTALO,backpan,released,1.00,1,MOP,"Perl base class for all meta-modules."
RTF-Parser-1.03,1999-02-11T12:32:36,PVERD,backpan,released,1.03,,RTF-Parser,
Net-Finger-1.02,1999-02-11T15:33:37,FIMM,cpan,released,1.02,1,Net-Finger,"a Perl implementation of a finger client."
Text-CSV_XS-0.16,1999-02-11T17:26:40,JWIED,cpan,released,0.16,,Text-CSV_XS,"comma-separated values manipulation routines"
DBD-CSV-0.1019,1999-02-11T17:26:42,JWIED,backpan,released,0.1019,,DBD-CSV,"A bundle to install the DBD::CSV driver"
Tk-TreeGraph-1.008,1999-02-11T17:50:49,DDUMONT,backpan,released,1.008,,Tk-TreeGraph,"Tk widget to draw a tree in a Canvas"
Apache-AuthenURL-0.7,1999-02-11T18:13:28,JGROENVEL,backpan,released,0.7,,Apache-AuthenURL,"authenticates via another URL"
Geo-WeatherNOAA-4.25,1999-02-11T19:28:50,MSOLOMON,backpan,released,4.25,,Geo-WeatherNOAA,"Perl extension for interpreting the NOAA weather data"
ObjStore-1.53,1999-02-11T19:57:29,JPRIT,cpan,released,1.53,,ObjStore,"Perl Extension For ObjectStore OODBMS"
Math-Random-0.6-bin-1-MacOS,1999-02-11T22:13:10,CNANDOR,backpan,released,0.6,1,Math-Random,"Random Number Generators"
Tk-Text-SuperText-0.8.2,1999-02-11T22:48:31,ALEXIOB,backpan,released,v0.8.2,,Tk-Text-SuperText,"An improved text widget for perl/tk"
CGI-XML-0.1,1999-02-12T10:28:16,EISEN,latest,released,0.1,1,CGI-XML,"Perl extension for converting CGI.pm variables to/from XML"
XML-Dumper-0.3,1999-02-12T10:29:51,EISEN,backpan,released,0.3,,XML-Dumper,"Perl module for dumping Perl objects from/to XML"
ORAC-DBA-0.02,1999-02-12T12:12:25,ANDYDUNC,backpan,released,0.02,,ORAC-DBA,
Event-tcpserv-0.01,1999-02-12T19:06:51,JPRIT,backpan,released,0.01,1,Event-tcpserv,
XML-DOM-1.15,1999-02-12T21:39:11,ENNO,backpan,released,1.15,,XML-DOM,"A perl module for building DOM Level 1 compliant document structures"
Text-Balanced-1.51,1999-02-12T23:36:49,DCONWAY,backpan,released,1.51,,Text-Balanced,"Extract delimited text sequences from strings."
Apache-Roaming-0.1001,1999-02-13T00:28:04,JWIED,backpan,released,0.1001,,Apache-Roaming,"A bundle to install Apache::Roaming and prerequisites"
SQL-Statement-0.1010,1999-02-13T00:52:11,JWIED,cpan,released,0.1010,,SQL-Statement,"Base for deriving evalution objects for SQL::Statement"
File-chmod-0.10,1999-02-13T01:34:28,PINYAN,backpan,released,0.10,1,File-chmod,"Perl extension to implement symbolic and ls chmod modes"
File-chmod-0.11,1999-02-13T02:40:50,PINYAN,backpan,released,0.11,1,File-chmod,"Perl extension to implement symbolic and ls chmod modes"
Devel-Modlist-0.2,1999-02-13T11:31:46,RJRAY,backpan,released,0.2,,Devel-Modlist,"Perl extension to collect module use information"
SNMP-Monitor-0.1009,1999-02-13T12:32:03,JWIED,backpan,released,0.1009,,SNMP-Monitor,"A daemon for monitoring remote hosts via SNMP"
HTML-EP-0.1126,1999-02-13T12:36:36,JWIED,backpan,released,0.1126,,HTML-EP,"A bundle to install the HTML::EP package"
File-chmod-0.12,1999-02-13T14:28:06,PINYAN,backpan,released,0.12,,File-chmod,"Perl extension to implement symbolic and ls chmod modes"
File-chmod-0.13,1999-02-13T14:55:16,PINYAN,backpan,released,0.13,,File-chmod,"Perl extension to implement symbolic and ls chmod modes"
Apache-AutoIndex-0.06,1999-02-13T19:53:35,GOZER,cpan,released,0.06,,Apache-AutoIndex,"Perl replacment for mod_autoindex and mod_dir Apache module"
Text-Template-1.10,1999-02-13T21:55:48,MJD,backpan,released,1.10,,Text-Template,"Expand template text with embedded Perl"
DBD-Pg-0.91,1999-02-14T20:41:05,MERGL,cpan,released,0.91,,DBD-Pg,"PostgreSQL database driver for the DBI module"
Apache-Session-0.99.3,1999-02-14T21:44:23,JBAKER,backpan,released,v0.99.3,,Apache-Session,
Gimp-1.053,1999-02-15T00:37:43,MLEHMANN,backpan,released,1.053,,Gimp,"Perl extension for writing Gimp Extensions/Plug-ins/Load & Save-Handlers"
Tk-TreeGraph-1.010,1999-02-15T12:24:42,DDUMONT,backpan,released,1.010,,Tk-TreeGraph,"Tk widget to draw a tree in a Canvas"
HTML-Embperl-1.2b4,1999-02-15T12:28:07,GRICHTER,backpan,released,1.2,,HTML-Embperl,"Perl extension for embedding Perl code in HTML documents"
FAQ-OMatic-2.615,1999-02-15T15:41:04,JHOWELL,cpan,released,2.615,,FAQ-OMatic,
Apache-Language-0.02,1999-02-15T16:15:50,GOZER,cpan,released,0.02,,Apache-Language,"Perl transparent language support for mod_perl scripts and Apache modules"
PerlMagick-4.20,1999-02-16T02:54:37,JCRISTY,backpan,released,4.20,,PerlMagick,"Perl extension for calling ImageMagick's libmagick routines"
Games-Worms-Tk-0.41,1999-02-16T03:15:47,SBURKE,backpan,released,0.41,1,Games-Worms-Tk,
Geo-WeatherNOAA-4.26,1999-02-16T05:32:53,MSOLOMON,backpan,released,4.26,,Geo-WeatherNOAA,"Perl extension for interpreting the NOAA weather data"
Apache-Session-0.99.5,1999-02-16T05:47:59,JBAKER,backpan,released,v0.99.5,,Apache-Session,
perl5.005_55,1999-02-16T07:11:42,GSAR,backpan,developer,5.005_55,,perl,"Perl pragma to control optional warnings"
Apache-CIPP_Handler-0.08,1999-02-16T11:46:40,JRED,backpan,released,0.08,,Apache-CIPP_Handler,"Apache Request Module to handle CIPP embedded HTML Pages"
CIPP-1.93,1999-02-16T11:46:41,JRED,backpan,released,1.93,,CIPP,"CgI Perl Preprocessor"
Devel-ptkdb-1.105,1999-02-16T13:54:45,AEPAGE,backpan,released,1.105,,Devel-ptkdb,"Perl debugger using a Tk GUI"
Devel-ptkdb-1.1051,1999-02-16T14:41:34,AEPAGE,backpan,released,1.1051,,Devel-ptkdb,"Perl debugger using a Tk GUI"
Class-Multimethods-1.00,1999-02-16T22:34:36,DCONWAY,backpan,released,1.00,1,Class-Multimethods,"Support multimethods and function overloading in Perl"
HTML-RefMunger-0.01,1999-02-16T22:43:40,ADESC,latest,released,0.01,1,HTML-RefMunger,"module to mangle HREF links within HTML files"
XBase_0.121-Apollo-patch.0.1,1999-02-17T03:51:04,TOSTI,backpan,released,0.121,1,XBase,
pig_Qt-1.42_01,1999-02-17T08:28:29,AWIN,backpan,developer,1.42_01,1,pig_Qt,
MIME-Lite-1.132,1999-02-17T14:09:50,ERYQ,backpan,released,1.132,,MIME-Lite,"a ""skeleton"" for writing ""t/*.t"" test files."
pod2fm-1.10,1999-02-17T14:43:05,PEASE,cpan,released,1.10,,pod2fm,"convert pod format to FrameMaker documents and book file"
Geo-WeatherNOAA-4.27,1999-02-17T17:42:49,MSOLOMON,backpan,released,4.27,,Geo-WeatherNOAA,"Perl extension for interpreting the NOAA weather data"
CGI.pm-2.47,1999-02-18T03:50:16,LDS,backpan,released,2.47,,CGI,"Simple Common Gateway Interface Class"
Devel-ptkdb-1.1052,1999-02-18T14:00:46,AEPAGE,backpan,released,1.1052,,Devel-ptkdb,"Perl debugger using a Tk GUI"
DBD-FreeTDS-0.02,1999-02-18T20:47:31,SPANNRING,backpan,released,0.02,1,DBD-FreeTDS,"FreeTDS SQLServer and Sybase database driver for the DBI module"
CfgTie-0_1,1999-02-18T20:55:31,RANDYM,backpan,released,0_1,,CfgTie,"a tool to help change your DNS settings"
Tk-Text-SuperText-0.9,1999-02-18T21:28:40,ALEXIOB,backpan,released,0.9,,Tk-Text-SuperText,"An improved text widget for perl/tk"
Class-Multimethods-1.10,1999-02-19T00:58:14,DCONWAY,backpan,released,1.10,1,Class-Multimethods,"Support multimethods and function overloading in Perl"
CGI.pm-2.48,1999-02-19T14:10:25,LDS,backpan,released,2.48,,CGI,"Simple Common Gateway Interface Class"
Convert-BER-1.25,1999-02-19T15:33:18,GBARR,backpan,released,1.25,,Convert-BER,"ASN.1 Basic Encoding Rules"
Tk-Text-SuperText-0.9.1,1999-02-19T15:49:54,ALEXIOB,backpan,released,v0.9.1,,Tk-Text-SuperText,"An improved text widget for perl/tk"
Tie-Cache-0.06,1999-02-19T23:09:58,CHAMAS,backpan,released,0.06,,Tie-Cache,"LRU Cache in Memory"
MPEG-MP3Info-0.50,1999-02-20T03:21:35,CNANDOR,backpan,released,0.50,,MPEG-MP3Info,"Manipulate / fetch info from MP3 audio files"
Proc-ProcessTable-0.09,1999-02-20T04:27:53,DURIST,backpan,released,0.09,,Proc-ProcessTable,"Perl extension to access the unix process table"
ConfigReader-Simple-0.5,1999-02-20T09:21:39,GOSSAMER,backpan,released,0.5,1,ConfigReader-Simple,"Simple configuration file parser"
Image-Grab-0.9.2,1999-02-20T10:14:52,MAHEX,backpan,released,v0.9.2,,Image-Grab,"Perl extension for Grabbing images off the Internet."
Proc-ProcessTable-0.10,1999-02-20T16:36:14,DURIST,backpan,released,0.10,,Proc-ProcessTable,"Perl extension to access the unix process table"
MPEG-MP3Info-0.51,1999-02-20T17:20:26,CNANDOR,backpan,released,0.51,,MPEG-MP3Info,"Manipulate / fetch info from MP3 audio files"
Geo-METAR-1.11,1999-02-20T17:45:50,JZAWODNY,backpan,released,1.11,,Geo-METAR,"Process routine aviation weather reports in the METAR format."
TacacsPlus-0.15,1999-02-20T21:18:30,MSHOYHER,cpan,released,0.15,,TacacsPlus,"Perl extension for authentication using tacacs+ server"
Locale-PGetText-0.15,1999-02-20T21:36:46,MSHOYHER,backpan,released,0.15,1,Locale-PGetText,"strings extractor for perl"
Locale-PGetText-0.16,1999-02-20T21:51:50,MSHOYHER,latest,released,0.16,,Locale-PGetText,"strings extractor for perl"
Geo-METAR-1.12,1999-02-20T23:12:40,JZAWODNY,cpan,released,1.12,,Geo-METAR,"Process routine aviation weather reports in the METAR format."
Devel-PreProcessor-1999.0220,1999-02-21T01:31:20,EVO,cpan,released,1999.0220,,Devel-PreProcessor,"Module inlining and other Perl source manipulations"
Emacs-Lisp-0.72,1999-02-21T06:26:49,JTOBEY,backpan,released,0.72,,Emacs-Lisp,"Support for Perl embedded in GNU Emacs"
Emacs-Lisp-0.73,1999-02-21T06:54:02,JTOBEY,backpan,released,0.73,,Emacs-Lisp,"Support for Perl embedded in GNU Emacs"
Emacs-Lisp-0.74,1999-02-21T07:07:40,JTOBEY,backpan,released,0.74,,Emacs-Lisp,"Support for Perl embedded in GNU Emacs"
Project-Tree-0.01,1999-02-21T11:45:31,JRED,backpan,released,0.01,1,Project-Tree,"graphical filesystem / project tree for software developers and webmasters"
Cstools-0.158,1999-02-21T13:19:18,JANPAZ,backpan,released,0.158,,Cstools,"Czech sort"
MPEG-MP3Info-0.52,1999-02-21T19:01:18,CNANDOR,backpan,released,0.52,,MPEG-MP3Info,"Manipulate / fetch info from MP3 audio files"
SQL-Stmnt-0.1010-bin-1-Mac,1999-02-21T20:16:40,CNANDOR,backpan,released,0.1010,,SQL-Stmnt,"SQL parsing and processing engine"
Text-CSV_XS-0.16-bin-1-Mac,1999-02-21T20:16:41,CNANDOR,backpan,released,0.16,,Text-CSV_XS,"comma-separated values manipulation routines"
Text-Metaphn-1.95-bin-1-Mac,1999-02-21T20:18:13,CNANDOR,backpan,released,1.95,1,Text-Metaphn,"A modern soundex. Phonetic encoding of words."
DB_File-1.64,1999-02-22T10:01:40,PMQS,cpan,released,1.64,,DB_File,"Perl5 access to Berkeley DB version 1.x"
Mail-IspMailGate-1.003,1999-02-22T11:17:13,JWIED,cpan,released,1.003,,Mail-IspMailGate,"a general purpose filtering MDA for sendmail"
HTML-Clean-0.5,1999-02-22T13:54:12,LINDNER,cpan,released,0.5,,HTML-Clean,"Cleans up HTML code for web browsers, not humans"
Gimp-1.054,1999-02-22T15:47:15,MLEHMANN,backpan,released,1.054,,Gimp,"Perl extension for writing Gimp Extensions/Plug-ins/Load & Save-Handlers"
Geo-WeatherNOAA-4.28,1999-02-22T16:01:00,MSOLOMON,backpan,released,4.28,,Geo-WeatherNOAA,"Perl extension for interpreting the NOAA weather data"
Business-UPS-1.13,1999-02-22T16:04:04,MSOLOMON,cpan,released,1.13,,Business-UPS,"A UPS Interface Module"
Chart-Pie-0.90,1999-02-22T16:10:06,KARLON,cpan,released,0.90,1,Chart-Pie,"a pie charting module"
Term-ReadLine-Gnu-1.04,1999-02-22T17:28:32,HAYASHI,backpan,released,1.04,,Term-ReadLine-Gnu,"Perl extension for the GNU Readline/History Library"
Net-RawIP-0.06,1999-02-22T17:30:11,SKOLYCHEV,backpan,released,0.06,,Net-RawIP,"Perl extension for manipulate raw ip packets with interface to libpcap"
VCS-0.02,1999-02-22T17:31:44,LBROCARD,backpan,released,0.02,,VCS,"Library for generic Version Control System access in Perl"
Font-AFM-1.18,1999-02-22T18:56:27,GAAS,backpan,released,1.18,1,Font-AFM,"Interface to Adobe Font Metrics files"
User-Utmp-0.01,1999-02-22T19:29:37,MPIOTR,backpan,released,0.01,1,User-Utmp,"Perl access to utmp-style databases"
hp200lx-db-0.06,1999-02-22T20:08:48,GGONTER,backpan,released,0.06,,hp200lx-db,"Perl module to access HP-200 LX database files"
Apache-AutoIndex-0.07,1999-02-22T20:42:11,GOZER,cpan,released,0.07,1,Apache-AutoIndex,"Perl replacment for mod_autoindex and mod_dir Apache module"
Gimp-1.055,1999-02-22T21:50:15,MLEHMANN,backpan,released,1.055,,Gimp,"Perl extension for writing Gimp Extensions/Plug-ins/Load & Save-Handlers"
Net-Daemon-0.17,1999-02-23T00:44:38,JWIED,backpan,released,0.17,,Net-Daemon,"Perl extension for portable daemons"
HTML-EP-0.1127,1999-02-23T18:47:31,JWIED,backpan,released,0.1127,,HTML-EP,"A bundle to install the HTML::EP package"
Devel-ptkdb-1.1053,1999-02-23T20:36:01,AEPAGE,backpan,released,1.1053,,Devel-ptkdb,"Perl debugger using a Tk GUI"
CGI.pm-2.49,1999-02-23T22:00:33,LDS,backpan,released,2.49,,CGI,"Simple Common Gateway Interface Class"
AcePerl-1.54,1999-02-23T22:05:10,LDS,backpan,released,1.54,1,AcePerl,"Object-Oriented Access to ACEDB Databases"
XML-DOM-1.16,1999-02-24T00:07:25,ENNO,backpan,released,1.16,,XML-DOM,"A perl module for building DOM Level 1 compliant document structures"
xdbfdump-0.03,1999-02-24T00:27:03,TOSTI,latest,released,0.03,1,xdbfdump,
vstadaf-0.01,1999-02-24T00:43:38,TOSTI,latest,released,0.01,1,vstadaf,
vstadaf-win32-0.01,1999-02-24T00:45:10,TOSTI,cpan,released,0.01,1,vstadaf-win32,
Proc-Simple-1.13,1999-02-24T06:22:41,MSCHILLI,backpan,released,1.13,,Proc-Simple,"launch and control background processes"
Text-Filter-0.01,1999-02-24T08:18:44,JV,backpan,released,0.01,1,Text-Filter,"base class for objects that can read and write text lines"
Net-ext-0.91,1999-02-24T23:21:00,SPIDB,backpan,released,0.91,,Net-ext,
PerlCRT-1.03-bin-1-Alpha-VC,1999-02-25T02:09:17,DOUGL,backpan,released,1.03,,PerlCRT,
PerlCRT-1.03-bin-1-debug-Alpha-VC,1999-02-25T02:10:50,DOUGL,backpan,released,1.03,,PerlCRT,
PerlCRT-1.03-bin-1-debug-x86-VC,1999-02-25T02:10:51,DOUGL,backpan,released,1.03,,PerlCRT,
PerlCRT-1.03-bin-1-x86-VC,1999-02-25T02:10:52,DOUGL,backpan,released,1.03,,PerlCRT,
Data-Locations-4.3,1999-02-25T13:04:14,STBEY,backpan,released,4.3,,Data-Locations,
Text-Template-1.11,1999-02-25T16:34:29,MJD,backpan,released,1.11,,Text-Template,"Expand template text with embedded Perl"
XML-Edifact-0.30,1999-02-26T01:03:55,KRAEHE,backpan,released,0.30,,XML-Edifact,"Perl module to handle XML::Edifact messages."
DevelPPPort-1.0003,1999-02-26T05:51:45,KJALB,cpan,released,1.0003,1,DevelPPPort,
Chart-ThreeD-0.01,1999-02-26T11:03:00,FTASSIN,latest,released,0.01,1,Chart-ThreeD,"3D Piechart"
colourchooser-1.06,1999-02-26T12:17:52,SUMMER,backpan,released,1.06,1,colourchooser,"Perl/Tk module providing a Colour selection dialogue box."
RTF-Parser-1.04,1999-02-26T13:03:11,PVERD,backpan,released,1.04,,RTF-Parser,
grepmail-3.6,1999-02-26T14:18:34,DCOPPIT,backpan,released,3.6,,grepmail,"search mailboxes for mail matching a regular expression"
Geo-WeatherNOAA-4.29,1999-02-26T16:13:08,MSOLOMON,backpan,released,4.29,,Geo-WeatherNOAA,"Perl extension for interpreting the NOAA weather data"
Geo-WeatherNOAA-4.30,1999-02-26T16:42:18,MSOLOMON,backpan,released,4.30,,Geo-WeatherNOAA,"Perl extension for interpreting the NOAA weather data"
HTML-EP-0.1128,1999-02-26T18:27:47,JWIED,backpan,released,0.1128,,HTML-EP,"A bundle to install the HTML::EP package"
AsciiDB-TagFile-1.04,1999-02-27T12:15:23,JOSERODR,backpan,released,1.04,,AsciiDB-TagFile,"Tie class for a simple ASCII database"
Net-Hotline-0.71,1999-02-27T14:34:02,JSIRACUSA,backpan,released,0.71,,Net-Hotline,"Perl libraries for the Hotline internet client"
DBD-XBase-0.130,1999-02-27T17:30:27,JANPAZ,backpan,released,0.130,,DBD-XBase,"Dump the record of the dbf file"
Algorithm-Diff-0.55,1999-02-27T20:43:22,MJD,backpan,released,0.55,1,Algorithm-Diff,"Compute `intelligent' differences between two files / lists"
Digest-MD5-2.03,1999-02-27T21:39:24,GAAS,backpan,released,2.03,,Digest-MD5,"Perl interface to the MD5 Algorithm"
MIME-Base64-2.11,1999-02-27T21:39:25,GAAS,backpan,released,2.11,,MIME-Base64,"Encoding and decoding of quoted-printable strings"
Net-Hotline-0.72,1999-02-27T23:20:28,JSIRACUSA,backpan,released,0.72,,Net-Hotline,"Perl libraries for the Hotline internet client"
Emacs-Lisp-0.75,1999-02-28T01:30:07,JTOBEY,backpan,released,0.75,,Emacs-Lisp,"Support for Perl embedded in GNU Emacs"
LibEth-0.02,1999-02-28T08:00:31,DYACOB,backpan,released,0.02,1,LibEth,"Perl extension for the Ethiopic information processing library."
EthiopicUnicode,1999-02-28T10:24:48,DYACOB,backpan,released,0,1,EthiopicUnicode,
Project-Tree-0.02,1999-02-28T12:45:16,JRED,backpan,released,0.02,,Project-Tree,"graphical filesystem / project tree for software developers and webmasters"
Net-Nessus-0.05,1999-02-28T16:50:55,JWIED,cpan,released,0.05,,Net-Nessus,"A Nessus client written in Perl"
EthiopicDemo,1999-02-28T18:41:16,DYACOB,backpan,released,0,1,EthiopicDemo,
XML-Parser-2.20,1999-02-28T20:48:10,COOPERCL,cpan,released,2.20,,XML-Parser,"A perl module for parsing XML documents"
Text-Template-1.12,1999-02-28T23:28:15,MJD,backpan,released,1.12,,Text-Template,"Expand template text with embedded Perl"
Bundle-Minivend-0.02,1999-03-01T04:22:06,MIKEH,backpan,released,0.02,,Bundle-Minivend,"A bundle of the modules nice to have for MiniVend, plus MiniVend itself;"
