# query_id	rel_n	lca_lineage
NZ_HG326224.1|read393	2	cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium necrophorum
NZ_HG326224.1|read394	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326224.1|read395	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read396	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia
NZ_HG326224.1|read397	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read400	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoanaerobaculum; unclassified Lachnoanaerobaculum
NZ_HG326224.1|read401	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326224.1|read402	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326224.1|read403	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacterales Family III. Incertae Sedis; Thermoanaerobacterium
NZ_HG326224.1|read405	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Oribacterium
NZ_HG326224.1|read410	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326224.1|read411	2	cellular organisms; Bacteria
NZ_HG326224.1|read412	2	cellular organisms
NZ_HG326224.1|read413	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae
NZ_HG326224.1|read415	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326224.1|read416	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus
NZ_HG326224.1|read423	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae; Caldanaerobacter; Caldanaerobacter subterraneus
NZ_HG326224.1|read425	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326224.1|read427	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read429	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read430	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326224.1|read432	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326224.1|read433	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326224.1|read437	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia
NZ_HG326224.1|read438	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiales incertae sedis; Clostridiales Family XIII. Incertae Sedis; Mogibacterium
NZ_HG326224.1|read439	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae
NZ_HG326224.1|read440	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read444	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read445	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum
NZ_HG326224.1|read446	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus
NZ_HG326224.1|read449	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read450	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas
NZ_HG326224.1|read451	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326224.1|read452	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326224.1|read453	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326224.1|read454	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326224.1|read455	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326224.1|read460	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326224.1|read461	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326224.1|read462	2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae; Marinomonas
NZ_HG326224.1|read463	2	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma; Mycoplasma yeatsii
NZ_HG326224.1|read464	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium acetobutylicum
NZ_HG326224.1|read465	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read466	2	cellular organisms; Bacteria
NZ_HG326224.1|read467	2	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales
NZ_HG326224.1|read472	2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria
NZ_HG326224.1|read473	2	cellular organisms; Bacteria
NZ_HG326224.1|read474	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus
NZ_HG326224.1|read475	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read476	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read477	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; unclassified Peptoniphilus
NZ_HG326224.1|read478	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326224.1|read481	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read482	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read483	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326224.1|read485	2	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Cyclobacteriaceae
NZ_HG326224.1|read486	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326224.1|read489	2	cellular organisms; Bacteria; Thermotogae; Thermotogae; Thermotogales; Thermotogaceae; Thermotoga
NZ_HG326224.1|read491	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read492	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacterales Family III. Incertae Sedis; Caldicellulosiruptor
NZ_HG326224.1|read493	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; unclassified Peptoniphilus
NZ_HG326224.1|read494	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read495	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326224.1|read496	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326224.1|read498	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326224.1|read499	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read500	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium perfringens
NZ_HG326224.1|read501	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read503	2	cellular organisms
NZ_HG326224.1|read504	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read505	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326224.1|read506	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326224.1|read507	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326224.1|read508	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus
NZ_HG326224.1|read509	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326224.1|read518	2	cellular organisms; Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae
NZ_HG326224.1|read523	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326224.1|read531	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read535	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia
NZ_HG326224.1|read536	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum
NZ_HG326224.1|read537	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum
NZ_HG326224.1|read538	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae
NZ_HG326224.1|read539	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium tetani
NZ_HG326224.1|read540	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326224.1|read541	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas
NZ_HG326224.1|read542	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; [Clostridium] bolteae
NZ_HG326224.1|read543	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326224.1|read544	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326224.1|read546	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326224.1|read547	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read548	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium
NZ_HG326224.1|read549	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read557	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Hungateiclostridium; Hungateiclostridium thermocellum
NZ_HG326224.1|read558	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326224.1|read559	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326224.1|read560	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacterales Family III. Incertae Sedis; Caldicellulosiruptor
NZ_HG326224.1|read573	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Ruminiclostridium
NZ_HG326224.1|read577	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326224.1|read578	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Ruminiclostridium; Ruminiclostridium papyrosolvens
NZ_HG326224.1|read579	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326224.1|read581	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326224.1|read583	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read584	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae
NZ_HG326224.1|read585	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326224.1|read586	2	cellular organisms; Bacteria
NZ_HG326224.1|read588	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326224.1|read592	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read593	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326224.1|read594	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326224.1|read597	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326224.1|read599	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read600	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read601	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium
NZ_HG326224.1|read603	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum
NZ_HG326224.1|read604	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read605	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326224.1|read606	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum
NZ_HG326224.1|read611	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326224.1|read612	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas
NZ_HG326224.1|read613	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia
NZ_HG326224.1|read614	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326224.1|read615	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326224.1|read616	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read617	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum
NZ_HG326224.1|read618	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read619	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read620	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read621	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read622	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read624	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326224.1|read625	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas; Parvimonas micra
NZ_HG326224.1|read627	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read628	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read629	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas; Parvimonas micra
NZ_HG326224.1|read630	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326224.1|read631	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read634	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read642	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium perfringens
NZ_HG326224.1|read643	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides; Clostridioides difficile; Clostridioides difficile 840
NZ_HG326224.1|read644	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas; Parvimonas micra
NZ_HG326224.1|read645	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326224.1|read646	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326224.1|read647	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Paraclostridium; Paraclostridium bifermentans
NZ_HG326224.1|read648	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; unclassified Peptoniphilus
NZ_HG326224.1|read649	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326224.1|read659	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326224.1|read660	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Turicibacter
NZ_HG326224.1|read661	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
