James E Ukrop,director,OMI
James E Ukrop,director,LM
Juliann Tenney,director,TBUS
Thomas N Kelly Jr,director,SMG
David Lilley,director,CYT
TSCO,industry,Building Material and Garden Equipment and Supplies Dealers
TSCO,revenue,2369600000.0
TSCO,name,Tractor Supply Company
TSCO,headquarters,Brentwood_Tennessee
Marc D Scherr,director,ULTI
Jack L Wyszomierski,director,EXEL
Margaret Taylor,director,FIC
Margaret Taylor,director,RNOW
Brenda J Furlong,director,BRKR
Jerome C Eppler,director,TESS
David C Blatte,director,JAKK
Mark R Neaman,director,ABCO
ARDNA,industry,Grocery Stores
ARDNA,revenue,482700000.0
ARDNA,name,"Arden Group, Inc."
ARDNA,headquarters,Compton_California
Mike Shannahan,director,KANA
William Hantke,director,NRG
David T Hamamoto,director,MHGC
Terence F Mcguirk,director,HVT
Richard Lowe,director,YBTVA
Eli Manchester Jr,director,KEQU
Edwin C. Gage,director,SVU
David Berges,director,HXL
Jill Schnitzer Edelson,director,SCHN
Alan Claman,director,IDT
K C Caldabaugh,director,SWM
Kevin M Finn,director,WAVE
Jerry A Schiller,director,TUC
William S Oglesby,director,AAP
Bradley C Irwin,director,CHD
David W Wilson,director,EGN
Dr Lawrence Howard,director,ICAD
Dr Lawrence Howard,director,PRST
Kenneth S Kornman,director,None
Carolyn Katz,director,NIHD
Carolyn Katz,director,AMT
JOEZ,industry,Apparel Accessories and Other Apparel Manufacturing
JOEZ,revenue,46600000.0
JOEZ,name,Joe's Jeans Inc.
JOEZ,headquarters,Commerce_California
Lester A Hudson Jr,director,AEP
Leslie A. Brun,director,ADP
Leslie A. Brun,director,BR
Leslie A. Brun,director,MRK
Lee W Hogan,director,CCI
Charles Carroll,director,GGL
Thomas G Campbell,director,SMSI
Wallace B Doolin,director,CBOU
Wallace B Doolin,director,BUCA
Harvey B Cash,director,SLAB
Harvey B Cash,director,CIEN
Harvey B Cash,director,ITWO
Robert /fn Schneider,director,SCMM
John G Raos,director,NMRX
Randy Komisar,director,TIVO
Alfred W Jones III,director,TSS
Christian Bechon,director,GTCB
James H Vandenberghe,director,LEA
James H Vandenberghe,director,DTE
Sheldon S Gordon,director,AME
Sheldon S Gordon,director,GLF
William D Horsfall,director,AMN
Michael W Trapp,director,ANN
Gehrig H White,director,PTEK
Thomas R Cambridge,director,PLLL
Donald J Liebentritt,director,None
contrib809,contributor,LLY
contrib809,amount,5000.0
contrib809,recipient,Steve Buyer
Charles D Morgan,director,ACXM
John Payne,director,STMP
Gert Munthe,director,RCL
Dan Eilers,director,CACS
Vernon E. Clark,director,RTN
Vernon E. Clark,director,HRZ
John R Treichler,director,APSG
William O Grabe,director,CPWR
William O Grabe,director,IT
W Hayden Mcilroy,director,VHI
Cary D Brown,director,LGCY
Michael Avramovich,director,CTIB
Sam K Reed,director,TSCO
Sam K Reed,director,WTW
Laurence Birch,director,DATA
Robert A Puccinelli,director,INSW
Sudhir Steven Singh,director,CNQR
Roy H Bubbs,director,None
Mary Choksi,director,CAR
Rene R Woolcott,director,VLCM
Richard H. Auchinleck,director,COP
Richard H. Auchinleck,director,TU
Terry Dean Stinson,director,TGI
Terry Dean Stinson,director,LII
Mark C Smith,director,ADTN
William T Fox III,director,RDC
Tim Harmon,director,ZQK
Greg Maffei,director,ERTS
Colleen Barrett,director,JCP
Colleen Barrett,director,LUV
Sebastian Bishop,director,MIVA
contrib925,contributor,MS
contrib925,amount,5000.0
contrib925,recipient,Bob Etheridge
Randolf W Katz,director,SHOE
Kay G Priestly,director,SGY
contrib1078,contributor,RTN
contrib1078,amount,3500.0
contrib1078,recipient,Terry Everett
John M Boushy,director,ASCA
SURW,industry,"Telephone Communications, Except Radiotelephone"
SURW,revenue,222700000.0
SURW,name,Surewest
SURW,headquarters,Roseville_California
Daniel A Dileo,director,DAIO
Gordon H Gunnlaugsson,director,RLRN
Patrick G Lepore,director,PRX
Jason M Fish,director,CLUB
Colin Dyer,director,JLL
Hugh M Durden,director,WSPI
Hugh M Durden,director,JOE
Gary E Gist,director,ISIL
Douglas C Arthur,director,SHEN
EVVV,industry,Surgical and Medical Instruments and Apparatus
EVVV,revenue,202400000.0
EVVV,name,ev3 Inc.
EVVV,headquarters,"Plymouth,_MN_Minnesota"
James M Hennessy,director,ALY
Arthur Matin,director,SDXC
Judith H Hamilton,director,RRD
Christopher R Huber,director,NHWK
Edward J Marino,director,PRST
Luke R Corbett,director,OGE
Luke R Corbett,director,APC
Luke R Corbett,director,NE
Michael W. Laphen,director,CSC
John R Menard Jr,director,PII
Robert J Laikin,director,CELL
CRWN,industry,Media
CRWN,industry,Cable and Other Pay Television Services
CRWN,name,"Crown Media Holdings, Inc."
CRWN,revenue,201200000.0
contrib740,contributor,INTC
contrib740,amount,20000.0
contrib740,recipient,Ron Wyden
Danford Smith,director,VRTU
Larry J Alexander,director,CGX
Gary L Neale,director,NI
Gary L Neale,director,MOD
John V Crues,director,RDNT
contrib1026,contributor,PFE
contrib1026,amount,21200.0
contrib1026,recipient,Orrin Hatch
contrib1247,contributor,UTX
contrib1247,amount,189000.0
contrib1247,recipient,Joe Lieberman
John N Staniforth,director,PPCO
MBND,industry,"Telephone Communications, Except Radiotelephone"
MBND,revenue,18100000.0
MBND,name,Multiband Corporation
MBND,headquarters,New_Hope_Minnesota
contrib1131,contributor,SWY
contrib1131,amount,10000.0
contrib1131,recipient,Rahm Emanuel
Marie L Garibaldi,director,CCK
Michael T. Cowhig,director,NWL
Michael T. Cowhig,director,WLSN
Angus L Macdonald,director,FLIR
David L Lemmon,director,DEL
David L Lemmon,director,KEX
Alfred G Gilman,director,REGN
Michael J Durham,director,ACXM
Michael J Durham,director,ABG
Michael J Durham,director,NWA
Michael J Durham,director,HTZ
Michael J Durham,director,ATG
Henry C Wolf,director,ATG
Henry C Wolf,director,HTZ
Michael J Hall,director,ARLP
James A Fontaine,director,TUNE
Edward John Dipaolo,director,SWSI
James J Barnett,director,VVTV
John Michael Stinson,director,HNR
James L Kempner,director,INTX
Edward P Garden,director,TRY
R Halsey Wise,director,ACXM
contrib1348,contributor,WMT
contrib1348,amount,5000.0
contrib1348,recipient,Rick Boucher
contrib1349,contributor,WMT
contrib1349,amount,5000.0
contrib1349,recipient,Mike Ross
MPAC,industry,Paperboard Mills
MPAC,revenue,46600000.0
MPAC,name,MOD-PAC CORP.
MPAC,headquarters,Buffalo_New_York
William R Gruver,director,TSCM
SKX,industry,Footwear Manufacturing
SKX,revenue,1205400000.0
SKX,name,Skechers
SKX,headquarters,Manhattan_Beach_California
contrib1619,contributor,UPS
contrib1619,amount,2500.0
contrib1619,recipient,Adrian M. Smith
Louis J Thomas,director,ATI
Betsey Nelson,director,CNET
ANSR,industry,Management Consulting Services
ANSR,revenue,180600000.0
ANSR,name,AnswerThink
ANSR,headquarters,Miami_Florida
ANSS,industry,Prepackaged Software
ANSS,industry,Computer software
ANSS,revenue,263600000.0
ANSS,name,"ANSYS, Inc"
ANSS,headquarters,Canonsburg_Pennsylvania
John D Forsyth,director,BAX
contrib53,contributor,CSCO
contrib53,amount,56850.0
contrib53,recipient,John McCain
contrib1346,contributor,WMT
contrib1346,amount,7000.0
contrib1346,recipient,Josiah Bonner
Robert Michael Arnoni,director,None
Kevin C Mctavish,director,None
Judith K Hofer,director,PSS
Judith K Hofer,director,MGI
Judith K Hofer,director,VVI
contrib478,contributor,DTE
contrib478,amount,17250.0
contrib478,recipient,John Dingell
Richard W Neu,director,DTG
contrib476,contributor,DTE
contrib476,amount,3000.0
contrib476,recipient,Sander M. Levin
Peter Mccausland,director,NI
Peter Mccausland,director,VAL
Peter Mccausland,director,ARG
Allen U. Lenzmeier,director,UTSI
Allen U. Lenzmeier,director,BBY
contrib475,contributor,DTE
contrib475,amount,1000.0
contrib475,recipient,Vern Ehlers
Thomas C Deloach Jr,director,ABG
Deborah A Guthrie,director,AMSG
contrib470,contributor,DE
contrib470,amount,1000.0
contrib470,recipient,Jim Sensenbrenner
contrib471,contributor,DE
contrib471,amount,5000.0
contrib471,recipient,Bruce Braley
Jon H Outcalt,director,MYE
Salvatore Iannuzzi,director,MNST
Anthony L Watson,director,SIE
Richard M. Schulze,director,PNR
Richard M. Schulze,director,BBY
Carol B Moerdyk,director,LBY
Jerry Elliott,director,TPC
George Patrick Clancy Jr,director,WGL
BIIB,industry,Biotechnology
BIIB,industry,Biological Product (except Diagnostic) Manufacturing
BIIB,revenue,2683000000.0
BIIB,name,Biogen Idec
BIIB,headquarters,San_Diego_California
BIIB,headquarters,Cambridge_Massachusetts
William L Mccomb,director,LIZ
IDCC,industry,Patent Owners and Lessors
IDCC,revenue,480500000.0
IDCC,name,"InterDigital, Inc."
IDCC,headquarters,King_of_Prussia_Pennsylvania
Brendan C Hegarty,director,MTSC
Warren Rudman,director,BSX
Randall E Poliner,director,RATE
Michael Grobstein,director,BMY
Thomas Stemberg,director,PETM
Thomas Stemberg,director,PLCM
Thomas Stemberg,director,NDAQ
contrib58,contributor,CSCO
contrib58,amount,4500.0
contrib58,recipient,Lamar S. Smith
Howard B Wentz Jr,director,CL
Martin A White,director,PCL
Larry Garberding,director,PLUG
Alfredo L Rovira,director,FUL
RACK,industry,Electronic Computer Manufacturing
RACK,revenue,360400000.0
RACK,name,"Rackable Systems, Inc."
RACK,headquarters,Milpitas_California
Mark F Wheeler,director,HSP
Daniel Bellus,director,MIL
Don Mazankowski,director,WY
Cesar L. Alvarez,director,WSO
Myron D Kunin,director,NSYS
Myron D Kunin,director,RGS
VCI,industry,Research and development
VCI,revenue,1043500000.0
VCI,name,"Valassis Communications, Inc."
VCI,headquarters,Livonia_Michigan
T William Porter,director,RMIX
Laurie Fajardo,director,HOLX
Richard W Ussery,director,TSS
Rajeev Madhavan,director,LAVA
John Peter Yeros,director,None
Richard L Federico,director,JMBA
Richard L Federico,director,PFCB
Horn Cheryl L Krueger,director,BOBE
Raymond J Dehont,director,MPR
Mark F Oneil,director,TRAK
John T Glover,director,HVT
TRCA,industry,Pharmaceutical Preparations
TRCA,revenue,1500000.0
TRCA,name,Tercica
TRCA,headquarters,Brisbane_California
Walter E Johnson,director,KEX
Shaughnessy James P O,director,GMST
Hector M Nevares,director,DF
Hamilton E James,director,COST
Paula Rosput Reynolds,director,CCE
Paula Rosput Reynolds,director,ATG
Paula Rosput Reynolds,director,DAL
Paula Rosput Reynolds,director,APC
contrib1072,contributor,RTN
contrib1072,amount,3000.0
contrib1072,recipient,Jeff Miller
P Mcglade David,director,SWKS
James R Tener,director,BIG
AIRM,industry,"Air Transportation, Nonscheduled"
AIRM,revenue,319500000.0
AIRM,name,Air Methods Corporation
AIRM,headquarters,Englewood_Colorado
AIRN,industry,Radio and Television Broadcasting and Communications Equipment
AIRN,revenue,127800000.0
AIRN,name,Airspan
AIRN,headquarters,Boca_Raton_Florida
Michael J. Dolan,director,MAT
Liane J Pelletier,director,ALSK
Liane J Pelletier,director,WJCI
Boyd L Meyer,director,RCRC
Richard N Hamlin,director,ANSR
Jeffrey L Schwartz,director,TRFX
William C Ballard Jr,director,UNH
AIRV,revenue,170300000.0
AIRV,name,Airvana
AIRV,headquarters,"Chelmsford,_MA_Massachusetts"
Mary Elizabeth Burton,director,SPLS
Mary Elizabeth Burton,director,RCII
Mary Elizabeth Burton,director,ARO
William Thaddeus Clifford,director,KANA
contrib1635,contributor,UPS
contrib1635,amount,5000.0
contrib1635,recipient,Ron Lewis
James R Tobin,director,CRIS
James Bartlett Crawford,director,MEE
Ronny B Lancaster,director,OSUR
Charles E Ramsey Jr,director,PXD
Fenton R Talbott,director,STON
Jon E Eliassen,director,ITRI
Jon E Eliassen,director,RLH
James Cayne,director,BSC
CMLS,industry,Radio Broadcasting Stations
CMLS,industry,Entertainment
CMLS,revenue,334300000.0
CMLS,name,Cumulus Media
CMLS,headquarters,Atlanta_Georgia
John E Welsh III,director,BGC
Philip Burguieres,director,FTI
Philip Burguieres,director,NFX
Edward O Lanphier II,director,SGMO
Howard E Rose,director,BTH
Randy D. Lindholm,director,OMCL
HAST,industry,"Prerecorded Tape, Compact Disc, and Record Stores"
HAST,industry,Retailing
HAST,revenue,548300000.0
HAST,name,Hastings Entertainment
HAST,headquarters,Amarillo_Texas
Ted S Lodge,director,None
Steven J Young,director,FDRY
Gene Washington,director,DLIA
William G Morton Jr,director,RSH
Michael J Drury,director,None
PDE,industry,"Oil and Gas Field Services, NEC"
PDE,revenue,2495400000.0
PDE,name,"Pride International, Inc."
PDE,headquarters,Houston_Texas
Betty C Alewine,director,BCO
Betty C Alewine,director,ROK
James Owens,director,AA
James Owens,director,IBM
James Owens,director,CAT
FNET,industry,All Other Miscellaneous Manufacturing
FNET,revenue,16500000.0
FNET,name,"FortuNet, Inc."
FNET,headquarters,Las_Vegas_Nevada
Francis L Mckone,director,KAI
Thomas Caulfield,director,PDFS
Bruce M Rockwell,director,ROK
AMSG,industry,Offices and Clinics of Doctors of Medicine
AMSG,revenue,464600000.0
AMSG,name,Amsurg Corp.
AMSG,headquarters,Nashville_Tennessee
Lawrence R Noll,director,AEPI
Brian E Stern,director,HNI
contrib1479,contributor,AIG
contrib1479,amount,26700.0
contrib1479,recipient,Evan Bayh
AMSC,industry,Motors and Generators
AMSC,revenue,52200000.0
AMSC,name,American Superconductor
AMSC,headquarters,Westborough_Massachusetts
John S Mckinney,director,URI
Greg Nathanson,director,EMMS
contrib1476,contributor,AIG
contrib1476,amount,13500.0
contrib1476,recipient,Lisa Murkowski
contrib1477,contributor,AIG
contrib1477,amount,21750.0
contrib1477,recipient,John E. Sununu
Maurice Marciano,director,GES
James D Yancey,director,TSS
Peter L Frechette,director,PDCO
Laura H Pomerantz,director,GIII
Sandra E Peterson,director,DNB
Michael Huber,director,NTLS
Mary McDowell,director,C
THLD,industry,Pharmaceutical Preparations
THLD,revenue,1500000.0
THLD,name,Threshold Pharmaceuticals
THLD,headquarters,Redwood_City_California
contrib1475,contributor,AIG
contrib1475,amount,2500.0
contrib1475,recipient,Scott Garrett
Richard D Kincaid,director,RYN
PGN,industry,Electric Services
PGN,revenue,9570000000.0
PGN,name,Progress Energy Inc
PGN,headquarters,Raleigh_North_Carolina
James M Rosser,director,EIX
Mark Swatek,director,SWWC
Mary Makela,director,ARTG
David W Biegler,director,DYN
David W Biegler,director,LUV
David W Biegler,director,TRN
Michael Montelongo,director,DENN
W Benjamin Moreland,director,CCI
Julian Baker,director,GHDX
Julian Baker,director,NRGN
Edward E. Hagenlocker,director,VC
Edward E. Hagenlocker,director,ALU
Edward E. Hagenlocker,director,ABC
Edward E. Hagenlocker,director,APD
Edward E. Hagenlocker,director,F
CSPI,industry,Computer Integrated Systems Design
CSPI,revenue,68900000.0
CSPI,name,CSP Inc.
CSPI,headquarters,Billerica_Massachusetts
X,industry,"Steel Works, Blast Furnaces (Including Coke Ovens), and Rolling Mills"
X,industry,Manufacturing
X,revenue,15715000000.0
X,name,U.S. Steel
X,headquarters,Pittsburgh_Pennsylvania
Patrick Cline,director,QSII
Donald Guthrie,director,LMRA
Luke J Huybrechts,director,OCCF
Kathleen M Wiltsey,director,SQNM
Kathleen M Wiltsey,director,LXRX
Robert E Lee,director,MDP
F Quinn Stepan,director,SCL
Michael C Cortney,director,SPF
Richard A Post,director,ARB
David B Lewis,director,HRB
Steven Solomon Elbaum,director,SFN
Robert J. Mccann,director,MER
William David Gould,director,None
David E. Collins,director,ALGN
Bruce E Ranck,director,PWR
Todd M Bluedorn,director,LII
Mitchell A Saltz,director,SWHC
Norman H Wesley,director,PTV
Norman H Wesley,director,RRD
Norman H Wesley,director,ABD
Norman H Wesley,director,FO
Vincent D Kelly,director,USMO
John E Klein,director,CTSH
Brian J Buchan,director,CSK
James C Burrows,director,CRAI
Robert N Wilson,director,SCHW
Robert N Wilson,director,HES
Franklin W Hobbs IV,director,TAP
Thomas P Mulroy,director,SF
James R Boyd,director,ACI
James R Boyd,director,HAL
James F Barker,director,SGR
Richard K Matros,director,SUNH
Stephen C Waterbury,director,MANA
John V Talley,director,EPCT
SWKS,industry,Semiconductor
SWKS,revenue,773800000.0
SWKS,name,Skyworks Solutions
SWKS,headquarters,Woburn_Massachusetts
Stolk Peter Van,director,JSDA
Christopher Wright,director,ROP
David Ross,director,CAM
John Koss,director,KOSS
Francisco S Uranga,director,SUP
Antony Ressler,director,WCAA
Ronald Miller,director,AVR
Neil A Springer,director,IEX
Thomas A Renyi,director,PEG
Robert Tobin,director,LNDC
Mauro Bove,director,None
Mark B. Templeton,director,CTXS
Joel M Simon,director,None
Joel M Simon,director,AVTR
Chand R Viswanathan,director,OSIS
Thomas W Cason,director,MIR
Claude F Kronk,director,TGI
F Gardner Parker,director,HERO
Jack Blair,director,NUVA
CTXS,industry,Computer
CTXS,industry,Computer software
CTXS,revenue,1134300000.0
CTXS,name,Citrix Systems
CTXS,headquarters,Fort_Lauderdale_Florida
SABA,revenue,99900000.0
SABA,name,Saba Software
SABA,headquarters,Redwood_Shores_California
John D Correnti,director,CXW
James L. Jones,director,BA
James L. Jones,director,CVX
Dennis E Logue,director,None
Dennis E Logue,director,WDR
David L House,director,BRCD
David L House,director,CMOS
Joseph T Williams,director,CXG
Kevin M. Twomey,director,ACXM
Thurman J Rodgers,director,SPWR
Jerome Adams,director,TRX
Arthur G Altschul Jr,director,MRX
Michael K Fleming,director,None
Richard A Michaelson,director,HUN
