# lou-ja2kana.csv
# Copyright 2007 Naoki Tomita <tomita@cpan.org>
# License: GPL
#
# This dictionary is based on the following resource.
# - lou-en2kana.csv (Acme::Lou)
# - edict
#   Copyright (C) 2006 The Electronic Dictionary Research 
#   and Development Group, Monash University.

またね,シー ユー レイター
まったり,リッチ
まっ四角,スクエア
まともに,フェアー アンド スクエア
まん前,ライト イン フロント
まん前に,ジャスト オポジット
みかじめ料,プロテクション マネー
みたい,ソート オブ
み使い,エンジェル
むかつく,フィール アングリー
むきになる,ビカム シーリアス
むずい,ディッフィカルト
むらむらと,サドンリー
めり込む,シンク イントゥ
めんこい,ラブリー
も,オールソー
もう,オールレディー
もうひと頑張り,ワン モア エフォート
もう一つ,アナザー
もう一回,ワンス モア
もう一頑張り,ワン モア エフォート
もう一度,ワンス モア
もう一遍,ワンス モア
もう直ぐ,ベリィ スーン
もぎ取る,ピック
もくる,スモーク
もぐ,ピック
もげる,カム オフ
もさもさ,スロー パースン
もさることながら,イーブン モア ザン
もしかし,パハップス
もしそうなら,イフ ソー
もしもし,ハロー
もし可能ならば,イフ ポッシブル
もたつく,スロー
もたもた,スロー
もっかい,ワンス モア
もっと,モア
もっぺん,ワンス モア
もどかしい,ノット クイック イナフ
ものだから,リーズン フォー サム 
ものである,イズ サム  ザット
ものですから,リーズン or エクスキューズ
ものの,But
ものの数ではない,ナッシング スペシャル
ものを言う,スピーク
もめ事,トラブル
もやもや,フィール サッド
もんだから,リーズン フォー サム 
やきもき,ウォーリィ アバウト
やせ細る,ルーズ ウェイト
やって見る,トライ アンド ドゥ
やって来る,カム アロング
やっと,アット ラスト
やっぱし,オールソー
やっ付ける,ビート
やばい,デンジャラス
やらざるを得ない,ハズ トゥ ドゥ
やらしい,ダーティー
やりこい,ソフト
やり過ごす,ドゥ トゥー マッチ
やり繰り,メイキング ドゥ
やり切れない,トゥー マッチ
やり直す,ドゥ オーバー アゲイン
やり方,ウェイ
や否や,ホエザー or ノット
ゆすり取る,シェイク ダウン
ゆったり,コンフォタブル
ゆとり,リザーブ
ゆり落とす,シェイク ダウン
ように,イン オーダー トゥ
ようにする,シュア トゥ
よく,オーフン
よしんば,イフ
よじ登る,クライム
より,フロム
より良い,ベター
らっしゃる,ゴー
ろう者,デフ パースン
ろく,グッド
ろにん,アウト オブ ワーク
ろ過器,フィルター
ろ紙,フィルター ペーパー
ろ水タンク,フィルター ベッド
ろ水器,ウォーター フィルター
ろ波器,フィルター
わが国,アワー カントリー
わき道,サイド ロード
わくわく,ゲット ナーバス
わけが無い,ノー リーズン
わけにはいか無い,インポッシブル トゥ ドゥ
を通して,スルー
アート紙,アート ペーパー
アドレス帳,アドレス ブック
アマチュア無線,アマチュア レイディオ
アマチュア無線局,アマチュア レイディオ ステーション
アメリカ熊,ブラック ベアー
アラビアコーヒーの木,コーヒー ツリー
アンチック体,アンティーク
イキがいい,フレッシュ
イケてる,クール
イメージ管,イメージ チューブ
インク消し,インク イレーザー
インク瓶,ボトゥル オブ インク
ウォール街,ウォール ストリート
ウロつく,ノック アラウンド
ウンスンかるた,オールド カード ゲーム
エサ箱,フィード ボックス
エネルギー産業,エナジー インダストリー
エネルギー準位,エナジー レベル
エネルギー帯,エナジー バンド
エロ爺,ダーティー オールド マン
エンジン発動機,エンジン
オープンシステム病院,オープン システム ホスピタル
オープン勘定,オープン アカウント
オープン戦,オープン ゲーム
オトナ語,アダルト ランゲージ
オレンジ色,オレンジ
カタン糸,コットン
カ所,パッセージ
ガス管,ガス パイプ
ガス機関,ガス エンジン
ガス銃,ガス ガン
ガス田,ガス フィールド
ガス灯,ガス ライト
ガタがくる,ウェアー アウト
ガラス戸,グラス ドア
ガラス窓,グラス ウィンドウ
ガラス綿,グラス ウール
ガリバー商品,マーケット リーダー
ガンガン食べる,ピッグ アウト
ガン寝,ファスト アスリープ
キー局,キー ステーション
キー入力,キー
キレる,ゲット アングリー
ギャグる,ジョーク
クラシック音楽,クラシカル ミュージック
クラス替え,クラス チェンジ
クリーム色,クリーム
クリスマス島,クリスマス
クロス商い,クロス トレード
グリーン車,グリーン カー
ケ所,パッセージ
ゲトる,ゲット
コーヒーの木,コーヒー ツリー
コーヒー豆,コーヒー ビーン
コウ丸,ボール
コクる,アスク アウト
コピる,コピー
コンマ以下,オブ ノー アカウント
ゴルフ場,ゴルフ コース
サイレント映画,サイレント フィルム
サクラの木,チェリー ツリー
サボる,アイドル
サラダ一皿,プレート オブ サラダ
サラダ油,サラダ オイル
サロン的,ソーシャル
ザラつく,ラフ フィーリング
ザワつく,ノイジー
シーリング照明器具,シーリング ライト
シーリング方式,シーリング システム
シクる,フェイル
システム産業,システム インダストリー
シップエア方式,シップ エア システム
シャワー効果,シャワー エフェクト
ジェット気流,ジェット ストリーム
ジェット燃料,ジェット フューエル
ジャガ芋,ポテト
ジャケ写,ジャケット ピクチャー
スイッチ貿易,スイッチ トレード
スキーの板,スキー
スキー場,スキー エリア
スチール家具,スティール ファーニチャー
ステーキ屋,ステイク ハウス
ストロー級,ストロー ウェイト
スト権,ライト トゥ ストライク
スポット価格,スポット プライス
スポ根,ハート
セーラー服,セーラー スート
セックス産業,セックス インダストリー
ソーダ水,ソーダ ウォーター
タイム誌,タイム マガジン
タクシー乗り場,タクシー ランク
ダイヤの指輪,ダイヤモンド リング
ダミー会社,フロント カンパニー
チェーン店,チェーン ストアー
チキる,チキン アウト
チョコレート色,チョコレート ブラウン
ツバキ科,ティー
テキスト開始,スタート オブ テキスト
テキスト終結,エンド オブ テキスト
テクシーで行く,フット イット
テニス肘,テニス エルボー
テレビ局,テレヴィジョン ステーション
テレビ報道,テレヴィジョン リポート
トラブる,メイク トラブル
トンネル効果,トンネル エフェクト
トンネル栽培,プラスティック トンネル カルチャー
ドタバタやる,ノイジー
ドラ息子,レイジー サン
ドル安,チープ ダラー
ドル記号,ダラー サイン
ドル高,ストロング ダラー
ドル地域,ダラー エリア
ドレス店,ドレス ストアー
ド肝,スピリット
ヌエ的,ストレインジ
ネズミ捕り,ラット ポイズン
ノリが良い,スプレッド ウェル
ハブる,リーブ アウト
ハンガリー精神,ハングリー スピリット
バスに乗り遅れる,ミス ザ バス
バスに乗る,テイク ザ バス
バス賃,バス フェア
バス停,バス ストップ
バタ臭い,ウェスタン
バラつく,レイン
バラ科,ローズ
パクる,スティール
パニクる,パニック
パニックる,パニック
パンジー色,ディープ ヴァイオレット
ビール瓶,ビアー ボトゥル
ビー系,ブラック カルチャー
ビット誤り率,ビット エラー レート
ビット場,ビット フィールド
ビデオ屋,ビデオ ストアー
ビニール袋,プラスティック バッグ
ピアノ線,ピアノ ワイヤー
ピンぼけ,アウト オブ フォーカス
ピントが外れる,アウト オブ フォーカス
ファッション雑誌,ファッション マガジン
フロー制御,フロー コントロール
ブライダル産業,ウェディング インダストリー
ブレーク信号,ブレイク シグナル
ブロック番号,ブロック ナンバー
プール制,プール システム
プクいち,ワン ヒット
プレート電流,プレート カレント
プログラム誘導,プログラム ガイダンス
プロセス制御,プロセス コントロール
ベースとする,ベース サム  オン
ベクトル積,クロス プロダクト
ベルト伝動,ベルト ドライブ
ペット屋,ペット ストアー
ペンキ屋,ペインター
ペンキ塗り,ペインティング
ペンキ塗り立て,ウェット ペイント
ボール投げ,ボール ゲーム
ボロ負け,ルーズ ビッグ
ボンド紙,ボンド ペーパー
ポーランド語,ポリッシュ
ポシャる,ブレイク ダウン
ポピュラー音楽,ポピュラー ミュージック
ポルノ映画,ブルー フィルム
マシン油,マシン オイル
ムード音楽,ムード ミュージック
ムズい,ディッフィカルト
メスを入れる,クリーン アップ
モタつく,スロー
ヤニる,スモーク
レコード屋,レコード ショップ
レスキュー隊,レスキュー パーティー
レスキュー部隊,レスキュー パーティー
ローカル線,ローカル ライン
ローカル番組,ローカル プログラム
ロート油,ターキー レッド オイル
ロール雲,ロール クラウド
ロケット花火,ボトゥル ロケット
ロケット弾,ロケット
ロン毛,ロング ヘアー
ワンウェーびん,ワン ウェイ ボトゥル
ヶ所,パッセージ
亜炭,ブラウン コウル
亜流,バッド セカンド
娃鬟,ビューティフル ウーマン
阿兄,エルダー ブラザー
阿多福豆,ラージ ブロード ビーン
阿呆,フール
阿呆,フール
阿房,フール
哀しい,サッド
哀しい歌,サッド ソング
哀しい出来事,サッド イベント
哀しむ,サッド
哀れ気,サッド
哀歌,サッド ソング
哀哉,サッド トゥ セイ
哀話,サッド ストーリー
愛,ラブ
愛おしい,ラブリー
愛くるしい,ラブリー
愛しい,ラブリー
愛し合う,ラブ ワン アナザー
愛する,ラブ
愛でたし,ワンダフル
愛でる,ラブ
愛の結晶,フルート オブ ラブ
愛の神,ゴッド オブ ラブ
愛の巣,ラブ ネスト
