release,date,author,status,maturity,version,first,distribution,abstract
Math-RandomOrg-0.02,2002-01-12T11:59:42,GWILLIAMS,backpan,released,0.02,1,Math-RandomOrg,"Retrieve random numbers and data from random.org."
ShiftJIS-String-0.19,2002-01-12T12:12:56,SADAHIRO,backpan,released,0.19,,ShiftJIS-String,"functions to manipulate Shift_JIS encoded strings"
ClearCase-Argv-1.06,2002-01-12T18:13:10,DSB,backpan,released,1.06,,ClearCase-Argv,"ClearCase-specific subclass of Argv"
MacOSX-File-0.30,2002-01-12T20:35:05,DANKOGAI,backpan,released,0.30,,MacOSX-File,"A collection of modules to manipulate files on MacOS X"
Lingua-EN-Words2Nums-0.03,2002-01-12T21:53:49,JOEY,backpan,released,0.03,,Lingua-EN-Words2Nums,"convert English text to numbers"
EasyTCP-0.03,2002-01-12T22:23:25,MNAGUIB,backpan,released,0.03,,EasyTCP,"Easily create TCP/IP clients and servers"
PostScript-Simple-0.02,2002-01-12T23:11:59,MCNEWTON,backpan,released,0.02,,PostScript-Simple,"Produce PostScript files from Perl"
Bundle-Bricolage-1.0.2,2002-01-13T00:37:12,DWHEELER,backpan,released,v1.0.2,1,Bundle-Bricolage,"Modules required to run Bricolage."
Bundle-Bricolage-1.2.0,2002-01-13T00:39:02,DWHEELER,backpan,released,v1.2.0,,Bundle-Bricolage,"Modules required to run Bricolage."
HTTP-WebTest-1.99_01,2002-01-13T03:57:29,ILYAM,backpan,developer,1.99_01,,HTTP-WebTest,"test one or more web pages, either remotely or locally"
ClearCase-ClearPrompt-1.27,2002-01-13T04:31:32,DSB,backpan,released,1.27,,ClearCase-ClearPrompt,"Handle clearprompt in a portable, convenient way"
ClearCase-ClearPrompt-1.28,2002-01-13T04:42:55,DSB,backpan,released,1.28,,ClearCase-ClearPrompt,"Handle clearprompt in a portable, convenient way"
XTM-0.26,2002-01-13T10:57:42,DRRHO,backpan,released,0.26,,XTM,"an AsTMa to XTM converter"
Email-Find-0.09,2002-01-13T12:55:20,MIYAGAWA,cpan,released,0.09,,Email-Find,"Find RFC 822 email addresses in plain text"
GraphViz-Zone-0.01,2002-01-13T14:03:14,CHRIS,latest,released,0.01,1,GraphViz-Zone,"Perl interface to graphing hosts in BIND zone files."
GraphViz-1.5,2002-01-13T17:16:35,LBROCARD,backpan,released,1.5,,GraphViz,"graph Ximian RedCarpet dependencies"
Apache-Gallery-0.3.1,2002-01-13T18:32:18,LEGART,backpan,released,v0.3.1,,Apache-Gallery,"mod_perl handler to create an image gallery"
Apache-UploadMeter-0.17,2002-01-13T21:12:17,ISAAC,backpan,released,0.17,,Apache-UploadMeter,"Apache module which implements an upload meter for form-based uploads"
Genetics-0.03,2002-01-13T23:57:50,SLMATH,latest,released,0.03,1,Genetics,"Perl modules for building genetic analysis applications."
MacOSX-File-0.41,2002-01-14T00:38:16,DANKOGAI,backpan,released,0.41,,MacOSX-File,"A collection of modules to manipulate files on MacOS X"
XTM-0.27,2002-01-14T03:18:27,DRRHO,backpan,released,0.27,,XTM,"an AsTMa to XTM converter"
ClearCase-Argv-1.07,2002-01-14T03:28:15,DSB,backpan,released,1.07,,ClearCase-Argv,"ClearCase-specific subclass of Argv"
Class-MakeMethods-1.000015,2002-01-14T06:33:23,EVO,backpan,released,1.000015,,Class-MakeMethods,"Generate common types of methods"
DBIx-Password-1.8,2002-01-14T06:52:48,KROW,cpan,released,1.8,,DBIx-Password,"Allows you to create a global password file for DB passwords"
Slash-Repository-0.9,2002-01-14T06:54:44,KROW,backpan,released,0.9,1,Slash-Repository,"Perl extension for a system plugin fro slashcode"
Devel-TraceCalls-0.01,2002-01-14T08:05:47,RBS,backpan,released,0.01,1,Devel-TraceCalls,"Track calls to subs, classes and object instances"
Devel-TraceSAX-0.01,2002-01-14T08:09:20,RBS,backpan,released,0.01,1,Devel-TraceSAX,"Trace SAX events"
XML-SAX-Machines-0.2,2002-01-14T08:09:35,RBS,backpan,released,0.2,1,XML-SAX-Machines,"Send SAX events to multiple processor, with switching"
perlipq-1.25,2002-01-14T09:27:06,JMORRIS,latest,released,1.25,,perlipq,"Perl extension for libipq."
Mail-Box-2.007,2002-01-14T09:28:57,MARKOV,backpan,released,2.007,,Mail-Box,"list a mailbox"
Jcode-0.77,2002-01-14T11:17:14,DANKOGAI,backpan,released,0.77,,Jcode,"Japanese Charset Handler"
XML-Handler-Machine2GraphViz-0.11,2002-01-14T15:26:37,RBS,backpan,released,0.11,1,XML-Handler-Machine2GraphViz,
Acme-USIG-1.01,2002-01-14T15:31:41,RCLAMP,backpan,released,1.01,,Acme-USIG,"express the true nature of strict"
XML-Filter-Dispatcher-0.1,2002-01-14T15:51:02,RBS,backpan,released,0.1,1,XML-Filter-Dispatcher,"Path based event dispatching with DOM support"
Devel-TraceCalls-0.011,2002-01-14T15:59:37,RBS,backpan,released,0.011,1,Devel-TraceCalls,"Track calls to subs, classes and object instances"
Net-Telnet-Cisco-1.06,2002-01-14T17:52:01,JOSHUA,backpan,released,1.06,,Net-Telnet-Cisco,"interact with a Cisco router"
WWW-Authenticate-0.6-1,2002-01-14T18:05:26,BARNINGER,latest,released,0.6,1,WWW-Authenticate,"Perl extension for authenticating users"
Apache-SSI-2.17,2002-01-14T20:05:12,KWILLIAMS,cpan,released,2.17,,Apache-SSI,"Implement Server Side Includes in Perl"
EasyTCP-0.04,2002-01-14T20:13:58,MNAGUIB,backpan,released,0.04,,EasyTCP,"Easily create TCP/IP clients and servers"
Acme-Your-0.01,2002-01-14T21:33:01,RCLAMP,latest,released,0.01,1,Acme-Your,"not our variables, your variables"
Devel-TraceCalls-0.02,2002-01-14T23:07:14,RBS,backpan,released,0.02,,Devel-TraceCalls,"Track calls to subs, classes and object instances"
Devel-TraceSAX-0.02,2002-01-14T23:07:29,RBS,backpan,released,0.02,,Devel-TraceSAX,"Trace SAX events"
XML-Filter-Dispatcher-0.11,2002-01-14T23:07:44,RBS,backpan,released,0.11,,XML-Filter-Dispatcher,"Path based event dispatching with DOM support"
XML-Handler-Machine2GraphViz-0.2,2002-01-14T23:07:59,RBS,latest,released,0.2,1,XML-Handler-Machine2GraphViz,
XML-SAX-Machines-0.3,2002-01-14T23:08:15,RBS,backpan,released,0.3,,XML-SAX-Machines,"Multipass processing of documents"
Silly-Krad-0.03,2002-01-15T00:24:58,MSLAGLE,backpan,released,0.03,1,Silly-Krad,"Make text hard to read..."
GDS2-1.2.2,2002-01-15T00:42:04,SCHUMACK,backpan,released,v1.2.2,,GDS2,"GDS2 stream module"
Curses-UI-0.62,2002-01-15T01:45:56,MMAKAAY,backpan,released,0.62,,Curses-UI,"A curses based user user interface framework"
String-Escape-2002.001,2002-01-15T02:03:21,EVO,cpan,released,2002.001,1,String-Escape,"Registry of string functions, including backslash escapes"
Games-QuizTaker-1.07,2002-01-15T02:57:10,TSTANLEY,backpan,released,1.07,,Games-QuizTaker,"Create and take your own quizzes and tests"
Jcode-0.78,2002-01-15T08:22:28,DANKOGAI,backpan,released,0.78,,Jcode,"Japanese Charset Handler"
File-Data-1.08,2002-01-15T08:22:43,RFOLEY,backpan,released,1.08,,File-Data,"interface to file data"
Perlbug-2.91,2002-01-15T08:27:45,RFOLEY,backpan,released,2.91,,Perlbug,"PerlBug DataBase specification"
Bundle-SPOPS-1.09,2002-01-15T12:31:18,CWINTERS,backpan,released,1.09,,Bundle-SPOPS,"Bundle to install all the pre-requisites for SPOPS"
SPOPS-0.56,2002-01-15T12:33:08,CWINTERS,backpan,released,0.56,,SPOPS,"Simple Perl Object Persistence with Security"
Net-SMS-12Move-0.01,2002-01-15T13:39:11,CMANLEY,backpan,released,0.01,1,Net-SMS-12Move,"Send SMS's via free SMS service of www.12move.nl."
Net-FTP-Common-2.8,2002-01-15T13:52:09,TBONE,backpan,released,2.8,,Net-FTP-Common,"Perl extension for simplifying common usages of Net::FTP."
Net-FTP-Common-2.9,2002-01-15T15:11:31,TBONE,backpan,released,2.9,,Net-FTP-Common,"Perl extension for simplifying common usages of Net::FTP."
XML-Handler-2Simple-0.1,2002-01-15T18:27:42,RBS,latest,released,0.1,1,XML-Handler-2Simple,"SAX => XML::Simple handler"
Alzabo-0.62,2002-01-15T20:10:58,DROLSKY,backpan,released,0.62,,Alzabo,"A data modelling tool and RDBMS-OO mapper"
YAML-0.30,2002-01-15T22:34:34,INGY,backpan,released,0.30,,YAML,"YAML Ain't Markup Language (tm)"
Apache-ProxyRewrite-0.16,2002-01-15T22:46:49,CGILMORE,backpan,released,0.16,,Apache-ProxyRewrite,"mod_perl URL-rewriting proxy"
Regexp-English-0.20,2002-01-16T00:10:31,CHROMATIC,backpan,released,0.20,1,Regexp-English,"Perl module to create regular expressions more verbosely"
AppConfig-Std-1.04,2002-01-16T00:22:44,NEILB,backpan,released,1.04,,AppConfig-Std,"subclass of AppConfig which provides standard options"
BSD-Resource-1.12,2002-01-16T01:09:31,JHI,backpan,released,1.12,,BSD-Resource,"BSD process resource limit and priority functions"
Coro-0.532,2002-01-16T01:49:45,MLEHMANN,backpan,released,0.532,,Coro,"coroutine process abstraction"
Jcode-0.79,2002-01-16T02:25:43,DANKOGAI,backpan,released,0.79,,Jcode,"Japanese Charset Handler"
Syndication-NewsML-0.08,2002-01-16T04:42:29,BQUINN,cpan,released,0.08,,Syndication-NewsML,"Parser for NewsML documents"
Net-OSCAR-0.56,2002-01-16T06:08:09,MATTHEWG,backpan,released,0.56,,Net-OSCAR,"Implementation of AOL's OSCAR protocol for instant messaging"
Data-Grouper-0.03,2002-01-16T06:13:26,FERRANCE,cpan,released,0.03,1,Data-Grouper,"Perl module to aggregate data for use with template modules."
MacOSX-File-0.42,2002-01-16T07:48:12,DANKOGAI,backpan,released,0.42,,MacOSX-File,"A collection of modules to manipulate files on MacOS X"
Net-OSCAR-0.57,2002-01-16T08:07:53,MATTHEWG,backpan,released,0.57,,Net-OSCAR,"Implementation of AOL's OSCAR protocol for instant messaging"
XTM-0.28,2002-01-16T12:52:11,DRRHO,backpan,released,0.28,,XTM,"an AsTMa to XTM converter"
Library-Catalog-0.11,2002-01-16T13:39:13,AMBS,backpan,released,0.11,1,Library-Catalog,"Perl extension for managing XML catalog files"
Library-Thesaurus-0.13,2002-01-16T13:41:07,AMBS,backpan,released,0.13,,Library-Thesaurus,"Perl extension for managing ISO thesaurus"
Library-News-0.05,2002-01-16T13:41:22,AMBS,backpan,released,0.05,1,Library-News,"Perl extension for managing an XML news file"
Library-Simple-0.01,2002-01-16T13:41:37,AMBS,backpan,released,0.01,1,Library-Simple,"Perl extension for Digital Library support"
XML-Twig-3.02,2002-01-16T14:11:04,MIROD,backpan,released,3.02,,XML-Twig,"A perl module for processing huge XML documents in tree mode."
XML-SAX-Writer-0.37,2002-01-16T15:23:52,RBERJON,backpan,released,0.37,,XML-SAX-Writer,"SAX2 XML Writer"
HTML-Macro.1-14,2002-01-16T15:54:23,SOKOLOV,backpan,released,14,,HTML-Macro.1,"generate dynamic HTML pages using templates"
Apache-ProxyRewrite-0.17,2002-01-16T15:57:58,CGILMORE,latest,released,0.17,,Apache-ProxyRewrite,"mod_perl URL-rewriting proxy"
Term-InKey-1.01,2002-01-16T16:13:00,RAZINF,backpan,released,1.01,,Term-InKey,"Perl extension for clearing the screen and receiving a keystroke."
Data-Password-1.00,2002-01-16T16:13:15,RAZINF,backpan,released,1.00,1,Data-Password,"Perl extension for assesing password quality."
EasyTCP-0.05,2002-01-16T16:30:59,MNAGUIB,backpan,released,0.05,,EasyTCP,"Easily create TCP/IP clients and servers"
Term-InKey-1.02,2002-01-16T16:42:26,RAZINF,backpan,released,1.02,,Term-InKey,"Perl extension for clearing the screen and receiving a keystroke."
Math-Calc-Euro-0.01,2002-01-16T17:18:20,JUERD,cpan,released,0.01,1,Math-Calc-Euro,"convert between EUR and the old currencies"
lanman.1.0.9.1,2002-01-16T19:33:39,JHELBERG,cpan,released,v1.0.9.1,,lanman,"implements MS Lanmanager functions"
Bundle-Bricolage-1.2.1,2002-01-16T19:52:57,DWHEELER,backpan,released,v1.2.1,,Bundle-Bricolage,"Modules required to run Bricolage."
ExtUtils-MakeMaker-5.48_01,2002-01-16T20:19:18,MSCHWERN,backpan,developer,5.48_01,,ExtUtils-MakeMaker,"compiler to convert Perl XS code into C code"
XML-SAX-Writer-0.38,2002-01-16T20:38:37,RBERJON,backpan,released,0.38,,XML-SAX-Writer,"SAX2 XML Writer"
XML-SAX-Writer-0.39,2002-01-16T21:11:12,RBERJON,backpan,released,0.39,,XML-SAX-Writer,"SAX2 XML Writer"
File-Butler-3.00,2002-01-16T21:33:51,SIFUKURT,backpan,released,3.00,,File-Butler,"Handy collection of file manipulation tools"
Crypt-GOST_PP-1.01,2002-01-16T21:42:05,SIFUKURT,backpan,released,1.01,,Crypt-GOST_PP,"Pure Perl implementation of the GOST encryption algorithm"
GD-Dashboard-0.03,2002-01-16T22:06:33,FERRANCE,cpan,released,0.03,,GD-Dashboard,"Perl module to create JPEG graphics of meters and dials"
Carp-Datum-0.1.3,2002-01-16T22:19:51,SQUIRREL,latest,released,v0.1.3,,Carp-Datum,"Debugging And Tracing Ultimate Module"
SQL-Statement-1.0,2002-01-16T23:32:34,JZUCKER,cpan,released,1.0,,SQL-Statement,"SQL parsing and processing engine"
PostScript-Simple-0.03,2002-01-17T01:33:26,MCNEWTON,backpan,released,0.03,,PostScript-Simple,"Produce PostScript files from Perl"
Data-Table-1.33,2002-01-17T02:15:40,EZDB,cpan,released,1.33,,Data-Table,"Data type related to database tables, spreadsheets, CSV/TSV files, HTML table displays, etc."
Curses-UI-0.63,2002-01-17T02:17:31,MMAKAAY,backpan,released,0.63,,Curses-UI,"A curses based user user interface framework"
Apache-XPP-2.01,2002-01-17T03:31:54,CNATION,cpan,released,2.01,,Apache-XPP,"Apache::XPP tutorial"
BingoX-1.93,2002-01-17T03:32:09,CNATION,latest,released,1.93,,BingoX,"Generic BingoX Admin module"
XML-SAX-Base-1.02,2002-01-17T04:27:08,KHAMPTON,cpan,released,1.02,,XML-SAX-Base,"Base class SAX Drivers and Filters"
Regexp-English-0.21,2002-01-17T06:38:56,CHROMATIC,backpan,released,0.21,,Regexp-English,"Perl module to create regular expressions more verbosely"
XML-Directory-0.85,2002-01-17T13:13:52,PCIMPRICH,backpan,released,0.85,,XML-Directory,"returns a content of directory as XML."
Crypt-GOST_PP-1.01b,2002-01-17T18:15:02,SIFUKURT,backpan,released,1.01,,Crypt-GOST_PP,"Pure Perl implementation of the GOST encryption algorithm"
MySQL-Easy-0.99b,2002-01-17T18:21:43,JETTERO,backpan,released,0.99,,MySQL-Easy,"Perl extension to make your base code kinda pretty."
Match-Any_0.03,2002-01-17T20:04:55,KUNGFUFTR,latest,released,0.03,,Match-Any,"Match many regexes against a variable"
SQL-Statement-1.001,2002-01-17T23:58:39,JZUCKER,cpan,released,1.001,,SQL-Statement,"SQL parsing and processing engine"
MySQL-Easy-0.99.3b,2002-01-18T01:48:09,JETTERO,backpan,released,v0.99.3,1,MySQL-Easy,"Perl extension to make your base code kinda pretty."
HTTP-WebTest-1.99_02,2002-01-18T02:44:39,ILYAM,backpan,developer,1.99_02,,HTTP-WebTest,"test one or more web pages, either remotely or locally"
HTTP-Rollup-0.2,2002-01-18T03:54:27,JMAY,backpan,released,0.2,1,HTTP-Rollup,"translate an HTTP query string to a hierarchal structure"
CSS-0.06,2002-01-18T04:30:19,ALLENDAY,cpan,released,0.06,,CSS,"Perl Object oriented access to Cascading Style Sheets (CSS)"
EasyTCP-0.06,2002-01-18T04:48:03,MNAGUIB,backpan,released,0.06,,EasyTCP,"Easily create TCP/IP clients and servers"
ExtUtils-MakeMaker-5.48_03,2002-01-18T04:56:33,MSCHWERN,backpan,developer,5.48_03,,ExtUtils-MakeMaker,"compiler to convert Perl XS code into C code"
Log-Dispatch-Config-0.11_01,2002-01-18T05:43:22,MIYAGAWA,backpan,developer,0.11_01,,Log-Dispatch-Config,"Log4j for Perl"
Log-Dispatch-Config-0.11_02,2002-01-18T06:14:33,MIYAGAWA,backpan,developer,0.11_02,,Log-Dispatch-Config,"Log4j for Perl"
Scraper-2.12,2002-01-18T07:46:09,GLENNWOOD,backpan,released,2.12,,Scraper,"framework for scraping results from search engines."
ParsePlainConfig-1.1,2002-01-18T07:59:25,CORLISS,backpan,released,1.1,1,ParsePlainConfig,"Parser for plain-text configuration files"
RIFF-Info-1.00,2002-01-18T08:19:04,ALLENDAY,backpan,released,1.00,1,RIFF-Info,"Probe DivX, AVI, and ASF files for attributes like:"
Net-SMS-12Move-0.02,2002-01-18T08:38:28,CMANLEY,backpan,released,0.02,,Net-SMS-12Move,"Send SMS's via free SMS service of www.12move.nl."
Net-SMS-GenieNL-0.04,2002-01-18T08:40:18,CMANLEY,backpan,released,0.04,,Net-SMS-GenieNL,"Send SMS's via free SMS service of www.genie.nl."
POE-Component-Server-HTTP-0.01,2002-01-18T09:40:04,ABERGMAN,backpan,released,0.01,1,POE-Component-Server-HTTP,"Foundation of a POE HTTP Daemon"
Math-Calc-Euro-0.02,2002-01-18T10:41:24,JUERD,latest,released,0.02,,Math-Calc-Euro,"convert between EUR and the old currencies"
IO-Tty-0.94_01,2002-01-18T14:12:23,RGIERSIG,backpan,developer,0.94_01,,IO-Tty,"Low-level allocate a pseudo-Tty"
Db-Documentum-1.52,2002-01-18T14:28:40,MSROTH,cpan,released,1.52,,Db-Documentum,"Perl extension for Documentum Client Libraries."
dbMan-0.12,2002-01-18T14:33:42,MILSO,backpan,released,0.12,1,dbMan,
Text-Repository-1.04,2002-01-18T14:33:57,DARREN,latest,released,1.04,1,Text-Repository,"A simple way to manage text without mixing it with Perl"
dbsh-0.01,2002-01-18T14:37:25,MILSO,latest,released,0.01,1,dbsh,"Database shell like file manager over database"
IO-Tty-0.94_02,2002-01-18T15:00:18,RGIERSIG,backpan,developer,0.94_02,,IO-Tty,"Low-level allocate a pseudo-Tty"
Expect-1.13_04,2002-01-18T15:00:33,RGIERSIG,backpan,developer,1.13_04,,Expect,"Expect for Perl"
Business-BancaSella-0.11,2002-01-18T17:28:38,EBRUNI,cpan,released,0.11,,Business-BancaSella,"A wrapper for Banca Sella online payment system (ver 0.11)"
MacOSX-File-0.50,2002-01-18T18:50:34,DANKOGAI,backpan,released,0.50,,MacOSX-File,"A collection of modules to manipulate files on MacOS X"
RIFF-Info-1.01,2002-01-18T19:29:36,ALLENDAY,backpan,released,1.01,1,RIFF-Info,"Probe DivX, AVI, and ASF files for attributes like:"
Bundle-OpenInteract-1.09,2002-01-18T23:10:01,CWINTERS,backpan,released,1.09,,Bundle-OpenInteract,"Bundle to install all the pre-requisites for OpenInteract"
OpenInteract-1.37,2002-01-18T23:10:17,CWINTERS,backpan,released,1.37,,OpenInteract,"mod_perl handler to process all OpenInteract requests"
DBD-ODBC-0.31,2002-01-18T23:48:50,JURL,cpan,released,0.31,,DBD-ODBC,"ODBC Driver for DBI"
GDTextUtil-0.82,2002-01-19T07:15:26,MVERB,backpan,released,0.82,,GDTextUtil,"Text utilities for use with GD"
HTML-StickyQuery-0.06,2002-01-19T07:55:41,IKEBE,cpan,released,0.06,,HTML-StickyQuery,"add sticky QUERY_STRING to a tag href attributes."
Log-Dispatch-Config-0.12,2002-01-19T10:33:26,MIYAGAWA,backpan,released,0.12,,Log-Dispatch-Config,"Log4j for Perl"
Video-DVDRip-0.30,2002-01-19T11:50:38,JRED,backpan,released,0.30,,Video-DVDRip,"GUI for copying DVDs, based on an open Low Level API"
HTML-Tempi-0.01,2002-01-19T15:47:12,RFAUST,latest,released,0.01,1,HTML-Tempi,"Perl extension for HTML templates"
MacOSX-File-0.51,2002-01-19T16:06:56,DANKOGAI,backpan,released,0.51,,MacOSX-File,"A collection of modules to manipulate files on MacOS X"
Class-Phrasebook-0.81,2002-01-19T18:14:16,RANI,cpan,released,0.81,,Class-Phrasebook,"Implements the Phrasebook pattern"
Regexp-Ignore-0.01,2002-01-19T18:49:38,RANI,cpan,released,0.01,1,Regexp-Ignore,"Let us ignore the HTML tags when parsing HTML text"
Image-GD-Thumbnail-0.02,2002-01-19T19:23:59,LGODDARD,backpan,released,0.02,,Image-GD-Thumbnail,"produce thumbnail images with GD"
CSS-0.07,2002-01-19T20:07:35,ALLENDAY,cpan,released,0.07,,CSS,"Perl Object oriented access to Cascading Style Sheets (CSS)"
Term-Clui-1.10,2002-01-19T20:28:46,PJB,backpan,released,1.10,1,Term-Clui,"Perl module offering a Command-Line User Interface"
AppConfig-Std-1.05,2002-01-19T20:56:13,NEILB,backpan,released,1.05,,AppConfig-Std,"test script for AppConfig::Std test-suite"
Meta-0.03,2002-01-19T21:15:57,VELTZER,backpan,released,0.03,,Meta,"XML::Writer with some extra stuff."
NexTrieve-0.01,2002-01-19T22:09:27,ELIZABETH,backpan,released,0.01,1,NexTrieve,"Perl interface to NexTrieve search engine software"
CDDB-1.08,2002-01-19T22:32:08,RCAPUTO,backpan,released,1.08,,CDDB,"a high-level interface to cddb protocol servers (freedb and CDDB)"
Scraper-2.13,2002-01-20T00:25:19,GLENNWOOD,backpan,released,2.13,,Scraper,"framework for scraping results from search engines."
ShiftJIS-CP932-MapUTF-0.08,2002-01-20T01:44:12,SADAHIRO,backpan,released,0.08,,ShiftJIS-CP932-MapUTF,"Conversion between Microsoft CP-932 and Unicode"
Set-Infinite-0.34,2002-01-20T02:15:22,FGLOCK,backpan,released,0.34,,Set-Infinite,"Sets of intervals"
Date-Set-1.20,2002-01-20T02:17:12,FGLOCK,backpan,released,1.20,,Date-Set,"Date set math"
ShiftJIS-CP932-MapUTF-0.09,2002-01-20T02:39:48,SADAHIRO,backpan,released,0.09,,ShiftJIS-CP932-MapUTF,"Conversion between Microsoft CP-932 and Unicode"
Convert-Scalar-0.07,2002-01-20T04:26:32,MLEHMANN,backpan,released,0.07,,Convert-Scalar,"convert between different representations of perl scalars"
Finance-YahooProfile-0.1,2002-01-20T04:50:39,SMALHOTRA,cpan,released,0.1,1,Finance-YahooProfile,"Perl extension for blah blah blah"
MacOSX-File-0.52,2002-01-20T06:29:16,DANKOGAI,backpan,released,0.52,,MacOSX-File,"A collection of modules to manipulate files on MacOS X"
